layer,expert,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank
28,223,4051,165,0.040730683781782274,0.00414490635028388,2174
4,201,4051,151,0.0372747469760553,0.004143339414650704,2175
13,140,4051,148,0.0365341890891138,0.004142857280609726,2176
23,218,4051,130,0.03209084176746482,0.004141772479017526,2177
26,170,4051,116,0.02863490496173784,0.004141169811466305,2178
3,168,4051,144,0.03554677857319181,0.004138819408016539,2179
19,219,4051,152,0.037521599605035795,0.004135143135954086,2180
37,41,4051,173,0.04270550481362626,0.004134419934892619,2181
23,71,4051,128,0.031597136509503826,0.004132129798197976,2182
16,30,4051,113,0.027894347074796346,0.00412537992162429,2183
21,57,4051,147,0.0362873364601333,0.004125138854603801,2184
26,27,4051,164,0.040483831152801776,0.004121161248765737,2185
25,130,4051,156,0.03850901012095779,0.004117786310478894,2186
28,157,4051,146,0.036040483831152804,0.004116279641600839,2187
26,58,4051,167,0.04122438903974327,0.004115134573253518,2188
15,5,4051,120,0.02962231547765984,0.004113145770334485,2189
14,47,4051,168,0.04147124166872377,0.004112844436558874,2190
30,203,4051,153,0.03776845223401629,0.004111880168476919,2191
7,118,4051,141,0.034806220686250305,0.00411163910145643,2192
14,142,4051,146,0.036040483831152804,0.004110915900394964,2193
39,252,4051,74,0.0182670945445569,0.004109770832047642,2194
13,110,4051,140,0.03455936805726981,0.004105732959454456,2195
9,134,4051,150,0.0370278943470748,0.00410500975839299,2196
10,221,4051,96,0.02369785238212787,0.0040989830828807704,2197
16,216,4051,110,0.02715378918785485,0.004098259881819304,2198
36,141,4051,151,0.0372747469760553,0.004096150545390027,2199
3,88,4051,106,0.026166378671932857,0.004093559074919773,2200
4,119,4051,128,0.031597136509503826,0.00409211267279684,2201
26,48,4051,117,0.02888175759071834,0.004091871605776351,2202
37,138,4051,145,0.035793631202172306,0.004091329204980252,2203
32,59,4051,145,0.035793631202172306,0.004088496667489509,2204
34,104,4051,114,0.028141199703776845,0.0040803606555480125,2205
35,32,4051,152,0.037521599605035795,0.004078432119384102,2206
1,229,4051,167,0.04122438903974327,0.004076804916995804,2207
4,12,4051,136,0.03357195754134781,0.004076744650240681,2208
12,28,4051,139,0.03431251542828931,0.004074273713280671,2209
8,183,4051,124,0.030609725993581832,0.0040740326462601825,2210
18,247,4051,136,0.03357195754134781,0.004072767044402617,2211
37,55,4051,153,0.03776845223401629,0.004071923309830906,2212
22,162,4051,160,0.03949642063687978,0.004065836367563564,2213
38,82,4051,152,0.037521599605035795,0.004065354233522587,2214
1,39,4051,108,0.026660083929893854,0.004064631032461121,2215
1,37,4051,177,0.04369291532954826,0.004062280629011355,2216
28,24,4051,75,0.0185139471735374,0.004061919028480622,2217
9,211,4051,128,0.031597136509503826,0.0040605328931128115,2218
31,170,4051,153,0.03776845223401629,0.004056736087540113,2219
3,6,4051,143,0.03529992594421131,0.00405607315323377,2220
27,171,4051,176,0.043446062700567764,0.004055952619723525,2221
1,194,4051,166,0.04097753641076277,0.004054626751110837,2222
29,224,4051,146,0.036040483831152804,0.004054566484355714,2223
29,228,4051,145,0.035793631202172306,0.004049323276660084,2224
6,116,4051,194,0.047889410022216736,0.004048901409374229,2225
1,20,4051,168,0.04147124166872377,0.00404480327002592,2226
29,59,4051,178,0.04393976795852876,0.0040428747338620095,2227
18,142,4051,152,0.037521599605035795,0.004042091266045421,2228
21,141,4051,150,0.0370278943470748,0.004042091266045421,2229
25,164,4051,121,0.029869168106640337,0.004041729665514688,2230
13,236,4051,166,0.04097753641076277,0.004041609132004444,2231
36,214,4051,148,0.0365341890891138,0.004041428331739077,2232
3,142,4051,151,0.0372747469760553,0.004041006464453221,2233
30,209,4051,175,0.043199210071587266,0.004039017661534189,2234
28,60,4051,160,0.03949642063687978,0.004038294460472723,2235
37,43,4051,138,0.03406566279930881,0.004037752059676623,2236
37,73,4051,164,0.040483831152801776,0.0040376315261663786,2237
1,187,4051,124,0.030609725993581832,0.004036426191063935,2238
24,187,4051,158,0.039002715378918786,0.004034196321124414,2239
3,188,4051,133,0.03283139965440632,0.0040335333868180695,2240
4,107,4051,150,0.0370278943470748,0.004028953113428783,2241
26,70,4051,164,0.040483831152801776,0.004025397374876573,2242
1,72,4051,171,0.042211799555665265,0.004021962169834609,2243
38,142,4051,105,0.02591952604295236,0.004018888565323377,2244
30,169,4051,107,0.026413231300913356,0.004015573893791657,2245
8,164,4051,143,0.03529992594421131,0.004013946691403357,2246
4,5,4051,123,0.030362873364601334,0.004013223490341891,2247
16,130,4051,147,0.0362873364601333,0.004012440022525303,2248
12,122,4051,125,0.03085657862256233,0.004010511486361393,2249
36,212,4051,80,0.01974821031843989,0.004008703483707726,2250
24,205,4051,186,0.04591458899037275,0.004008100816156505,2251
24,46,4051,139,0.03431251542828931,0.004005268278665762,2252
22,1,4051,120,0.02962231547765984,0.004001471473093063,2253
3,165,4051,147,0.0362873364601333,0.004001230406072575,2254
4,238,4051,140,0.03455936805726981,0.004000085337725253,2255
4,117,4051,151,0.0372747469760553,0.003998518402092076,2256
3,116,4051,144,0.03554677857319181,0.003994962663539867,2257
3,7,4051,129,0.031843989138484324,0.003994480529498889,2258
33,199,4051,171,0.042211799555665265,0.003990261856640336,2259
5,4,4051,145,0.035793631202172306,0.003984777581924216,2260
38,47,4051,166,0.04097753641076277,0.00398459678165885,2261
13,29,4051,132,0.03258454702542582,0.003980257575290052,2262
13,98,4051,135,0.033325104912367315,0.003978690639656875,2263
5,190,4051,163,0.04023697852382128,0.003973929566002222,2264
13,0,4051,175,0.043199210071587266,0.003973809032491977,2265
34,199,4051,149,0.0367810417180943,0.003973688498981733,2266
4,49,4051,143,0.03529992594421131,0.0039731460981856336,2267
22,243,4051,128,0.031597136509503826,0.003970253293939768,2268
29,22,4051,145,0.035793631202172306,0.003967722090224636,2269
32,186,4051,144,0.03554677857319181,0.003966697555387559,2270
6,133,4051,155,0.03826215749197729,0.003966275688101703,2271
35,233,4051,125,0.03085657862256233,0.0039660346210812145,2272
39,128,4051,162,0.03999012589484078,0.0039629610165699825,2273
2,101,4051,149,0.0367810417180943,0.003960490079609973,2274
13,197,4051,141,0.034806220686250305,0.0039596463450382625,2275
34,161,4051,126,0.03110343125154283,0.00395711514132313,2276
19,233,4051,158,0.039002715378918786,0.003950184464484078,2277
33,42,4051,140,0.03455936805726981,0.003943434587910392,2278
30,167,4051,175,0.043199210071587266,0.0039431332541347815,2279
6,74,4051,160,0.03949642063687978,0.003941867652277216,2280
34,204,4051,113,0.027894347074796346,0.003940300716644038,2281
21,29,4051,150,0.0370278943470748,0.0039399391161133055,2282
6,72,4051,118,0.029128610219698838,0.003937106578622562,2283
2,13,4051,110,0.02715378918785485,0.0039359012435201185,2284
13,96,4051,110,0.02715378918785485,0.003932044171192298,2285
2,102,4051,141,0.034806220686250305,0.003931923637682054,2286
39,83,4051,113,0.027894347074796346,0.003931923637682054,2287
10,75,4051,108,0.026660083929893854,0.003927463897803012,2288
18,48,4051,133,0.03283139965440632,0.003921557755801037,2289
36,165,4051,166,0.04097753641076277,0.003921497489045914,2290
22,210,4051,141,0.034806220686250305,0.003919568952882004,2291
22,151,4051,149,0.0367810417180943,0.0039150489462478405,2292
28,109,4051,122,0.030116020735620835,0.003913723077635152,2293
27,125,4051,163,0.04023697852382128,0.0039130601433288075,2294
26,65,4051,154,0.03801530486299679,0.003912095875246852,2295
25,165,4051,120,0.02962231547765984,0.003912095875246852,2296
9,15,4051,123,0.030362873364601334,0.003909745471797088,2297
23,48,4051,117,0.02888175759071834,0.003909745471797088,2298
20,72,4051,152,0.037521599605035795,0.003905647332448778,2299
26,18,4051,115,0.028388052332757343,0.0039055267989385337,2300
23,219,4051,127,0.03135028388052333,0.0039042009303258455,2301
28,129,4051,126,0.03110343125154283,0.0039038393297951123,2302
37,245,4051,146,0.036040483831152804,0.0039023929276721797,2303
39,115,4051,178,0.04393976795852876,0.0038985961220994814,2304
9,55,4051,146,0.036040483831152804,0.0038969689197111824,2305
13,129,4051,172,0.04245865218464576,0.0038952211838126386,2306
33,249,4051,124,0.030609725993581832,0.0038947993165267835,2307
32,170,4051,145,0.035793631202172306,0.0038923283795667734,2308
39,139,4051,147,0.0362873364601333,0.003891846245525796,2309
25,131,4051,183,0.04517403110343125,0.0038914243782399408,2310
8,50,4051,175,0.043199210071587266,0.0038913641114848184,2311
26,120,4051,124,0.030609725993581832,0.0038911230444643296,2312
17,126,4051,159,0.039249568007899284,0.0038899177093618858,2313
3,25,4051,116,0.02863490496173784,0.0038863619708096766,2314
1,97,4051,149,0.0367810417180943,0.00387985316125648,2315
10,86,4051,146,0.036040483831152804,0.003878647826154036,2316
3,169,4051,134,0.033078252283386816,0.0038785875593989137,2317
2,161,4051,139,0.03431251542828931,0.003877683558072081,2318
36,235,4051,154,0.03801530486299679,0.003875152354356949,2319
38,90,4051,156,0.03850901012095779,0.00387436888654036,2320
26,218,4051,187,0.04616144161935325,0.0038738867524993827,2321
23,129,4051,133,0.03283139965440632,0.0038697886131510736,2322
4,53,4051,135,0.033325104912367315,0.0038696078128857073,2323
9,84,4051,132,0.03258454702542582,0.003868523011293508,2324
25,219,4051,171,0.042211799555665265,0.003867980610497408,2325
9,46,4051,165,0.040730683781782274,0.003866775275394964,2326
23,113,4051,165,0.040730683781782274,0.003866715008639842,2327
1,100,4051,118,0.029128610219698838,0.0038658712740681314,2328
3,155,4051,139,0.03431251542828931,0.0038656302070476426,2329
30,67,4051,174,0.04295235744260676,0.0038637016708837324,2330
32,242,4051,192,0.04739570476425574,0.003862014201740311,2331
32,7,4051,102,0.02517896815601086,0.0038609294001481116,2332
1,4,4051,164,0.040483831152801776,0.003858157129412491,2333
8,46,4051,99,0.024438410269069365,0.003856951794310047,2334
9,60,4051,145,0.035793631202172306,0.0038562285932485806,2335
32,143,4051,117,0.02888175759071834,0.0038562285932485806,2336
25,146,4051,125,0.03085657862256233,0.003854420590594915,2337
20,255,4051,155,0.03826215749197729,0.003854179523574426,2338
24,48,4051,106,0.026166378671932857,0.003852853654961738,2339
8,51,4051,158,0.039002715378918786,0.003852070187145149,2340
4,67,4051,126,0.03110343125154283,0.003851889386879783,2341
9,65,4051,121,0.029869168106640337,0.003849719783695384,2342
9,29,4051,158,0.039002715378918786,0.003848755515613429,2343
36,228,4051,158,0.039002715378918786,0.003846344845408541,2344
25,169,4051,183,0.04517403110343125,0.003845018976795853,2345
11,177,4051,149,0.0367810417180943,0.0038446573762651198,2346
10,215,4051,146,0.036040483831152804,0.003835255762466058,2347
36,218,4051,149,0.0367810417180943,0.0038326642919958034,2348
11,201,4051,165,0.040730683781782274,0.003832483491730437,2349
28,83,4051,150,0.0370278943470748,0.0038306754890767712,2350
9,184,4051,138,0.03406566279930881,0.0038306754890767712,2351
3,105,4051,140,0.03455936805726981,0.003828204552116761,2352
14,45,4051,105,0.02591952604295236,0.0038269389502591953,2353
18,80,4051,138,0.03406566279930881,0.0038257336151567515,2354
35,173,4051,180,0.04443347321648976,0.0038238653457479633,2355
5,251,4051,155,0.03826215749197729,0.003822539477135275,2356
4,121,4051,129,0.031843989138484324,0.003821153341767465,2357
32,108,4051,178,0.04393976795852876,0.0038204904074611206,2358
36,37,4051,156,0.03850901012095779,0.003818682404807455,2359
1,217,4051,143,0.03529992594421131,0.0038185016045420885,2360
19,25,4051,140,0.03455936805726981,0.0038182605375215997,2361
19,11,4051,167,0.04122438903974327,0.0038178989369908665,2362
18,55,4051,151,0.0372747469760553,0.003812113328499136,2363
28,229,4051,131,0.03233769439644532,0.0038094013245186372,2364
5,48,4051,123,0.030362873364601334,0.003807412521599605,2365
36,60,4051,153,0.03776845223401629,0.003806749587293261,2366
27,200,4051,102,0.02517896815601086,0.0038065687870278944,2367
29,30,4051,112,0.027647494445815848,0.0038059661194766725,2368
30,18,4051,175,0.043199210071587266,0.0038031938487410517,2369
8,154,4051,140,0.03455936805726981,0.0038028322482103185,2370
38,122,4051,144,0.03554677857319181,0.0038016871798629967,2371
2,142,4051,145,0.035793631202172306,0.0037984327750863983,2372
9,117,4051,155,0.03826215749197729,0.003797890374290299,2373
3,40,4051,106,0.026166378671932857,0.0037975287737595656,2374
20,33,4051,117,0.02888175759071834,0.003793310100901012,2375
18,233,4051,146,0.036040483831152804,0.003791019964206369,2376
5,1,4051,140,0.03455936805726981,0.0037903570299000246,2377
24,53,4051,138,0.03406566279930881,0.003789814629103925,2378
18,208,4051,156,0.03850901012095779,0.0037881271599605037,2379
9,2,4051,136,0.03357195754134781,0.003785113822204394,2380
2,197,4051,86,0.02122932609232288,0.0037836674200814615,2381
31,201,4051,139,0.03431251542828931,0.003781678617162429,2382
19,150,4051,112,0.027647494445815848,0.0037814978168970626,2383
20,137,4051,143,0.03529992594421131,0.0037799308812638856,2384
33,77,4051,149,0.0367810417180943,0.003779810347753641,2385
39,231,4051,122,0.030116020735620835,0.0037761943424463097,2386
2,77,4051,145,0.035793631202172306,0.0037754711413848434,2387
8,64,4051,144,0.03554677857319181,0.003775350607874599,2388
6,57,4051,152,0.037521599605035795,0.0037739644725067883,2389
1,227,4051,166,0.04097753641076277,0.0037735426052209332,2390
13,131,4051,159,0.039249568007899284,0.003773422071710689,2391
21,171,4051,102,0.02517896815601086,0.003772578337138978,2392
22,45,4051,150,0.0370278943470748,0.00377125246852629,2393
7,36,4051,127,0.03135028388052333,0.003769082865341891,2394
8,235,4051,165,0.040730683781782274,0.0037672748626882253,2395
2,48,4051,146,0.036040483831152804,0.003766370861361392,2396
1,219,4051,151,0.0372747469760553,0.003766190061096026,2397
28,222,4051,133,0.03283139965440632,0.0037657079270550483,2398
4,77,4051,137,0.03381881017032831,0.003765587393544804,2399
28,165,4051,149,0.0367810417180943,0.0037645025919526044,2400
39,91,4051,142,0.035053073315230804,0.0037645025919526044,2401
7,31,4051,143,0.03529992594421131,0.0037638999244013825,2402
32,200,4051,77,0.019007652431498396,0.0037619713882374724,2403
17,221,4051,146,0.036040483831152804,0.003760283919094051,2404
17,42,4051,123,0.030362873364601334,0.0037563063132559863,2405
11,56,4051,90,0.02221673660824488,0.0037560652462354975,2406
22,130,4051,151,0.0372747469760553,0.0037541367100715874,2407
32,179,4051,121,0.029869168106640337,0.003751846573376944,2408
28,86,4051,108,0.026660083929893854,0.0037517260398666997,2409
33,212,4051,146,0.036040483831152804,0.0037475676337632683,2410
35,46,4051,161,0.03974327326586028,0.0037454582973339917,2411
39,161,4051,153,0.03776845223401629,0.003745036430048136,2412
4,210,4051,117,0.02888175759071834,0.003743288694149593,2413
2,127,4051,147,0.0362873364601333,0.0037387084207603062,2414
14,224,4051,132,0.03258454702542582,0.0037385276204949395,2415
19,249,4051,150,0.0370278943470748,0.003737623619168107,2416
1,81,4051,154,0.03801530486299679,0.003735815616514441,2417
35,105,4051,100,0.024685262898049863,0.0037341281473710197,2418
24,165,4051,170,0.04196494692668477,0.003732983079023698,2419
8,186,4051,69,0.017032831399654405,0.0037324406782275983,2420
2,8,4051,118,0.029128610219698838,0.003732079077696865,2421
10,78,4051,146,0.036040483831152804,0.0037306326755739325,2422
3,115,4051,138,0.03406566279930881,0.0037253894678783016,2423
1,175,4051,85,0.020982473463342383,0.0037218337293260925,2424
32,107,4051,162,0.03999012589484078,0.0037216529290607257,2425
7,68,4051,96,0.02369785238212787,0.0037206283942236486,2426
35,110,4051,164,0.040483831152801776,0.003719181992100716,2427
38,7,4051,151,0.0372747469760553,0.003717313722691928,2428
31,72,4051,150,0.0370278943470748,0.0037167713218958284,2429
28,212,4051,134,0.033078252283386816,0.0037165302548753396,2430
12,35,4051,152,0.037521599605035795,0.0037159275873241177,2431
4,147,4051,121,0.029869168106640337,0.0037146017187114294,2432
35,126,4051,141,0.034806220686250305,0.0037111665136694643,2433
37,38,4051,134,0.033078252283386816,0.0037103227790977536,2434
5,53,4051,96,0.02369785238212787,0.0037085750431992102,2435
30,163,4051,177,0.04369291532954826,0.0037065259735250557,2436
4,134,4051,133,0.03283139965440632,0.0037055617054431006,2437
11,31,4051,110,0.02715378918785485,0.0037055014386879782,2438
29,177,4051,138,0.03406566279930881,0.0037052001049123675,2439
17,212,4051,138,0.03406566279930881,0.003705079571402123,2440
1,41,4051,93,0.022957294495186374,0.003701584099605036,2441
39,110,4051,143,0.03529992594421131,0.0036979680942977045,2442
9,250,4051,152,0.037521599605035795,0.0036976667605220933,2443
31,187,4051,115,0.028388052332757343,0.003696943559460627,2444
38,252,4051,137,0.03381881017032831,0.0036924838195815848,2445
38,92,4051,122,0.030116020735620835,0.00369097715070353,2446
32,215,4051,136,0.03357195754134781,0.003689711548845964,2447
9,89,4051,144,0.03554677857319181,0.0036846491414157,2448
22,69,4051,87,0.02147617872130338,0.0036829014055171565,2449
38,71,4051,122,0.030116020735620835,0.0036822987379659345,2450
35,183,4051,126,0.03110343125154283,0.003681515270149346,2451
36,123,4051,140,0.03455936805726981,0.0036813947366391014,2452
13,230,4051,156,0.03850901012095779,0.003680309935046902,2453
37,1,4051,153,0.03776845223401629,0.00367777873133177,2454
20,160,4051,155,0.03826215749197729,0.003677356864045915,2455
1,115,4051,153,0.03776845223401629,0.0036750667273512715,2456
3,0,4051,128,0.031597136509503826,0.003674343526289805,2457
23,79,4051,113,0.027894347074796346,0.0036732587246976057,2458
37,154,4051,158,0.039002715378918786,0.003672414990125895,2459
2,219,4051,110,0.02715378918785485,0.0036709685880029624,2460
1,105,4051,130,0.03209084176746482,0.0036706069874722293,2461
23,224,4051,139,0.03431251542828931,0.003669582452635152,2462
2,143,4051,149,0.0367810417180943,0.0036686181845531967,2463
4,11,4051,131,0.03233769439644532,0.0036684976510429524,2464
27,196,4051,142,0.035053073315230804,0.003667955250246853,2465
8,196,4051,148,0.0365341890891138,0.0036674731162058753,2466
2,122,4051,128,0.031597136509503826,0.0036656651135522095,2467
14,95,4051,141,0.034806220686250305,0.0036649419124907432,2468
10,5,4051,132,0.03258454702542582,0.0036633749768575662,2469
14,12,4051,142,0.035053073315230804,0.0036589152369785236,2470
8,28,4051,117,0.02888175759071834,0.003656504566773636,2471
38,41,4051,122,0.030116020735620835,0.0036563840332633915,2472
35,131,4051,146,0.036040483831152804,0.0036538528295482595,2473
31,87,4051,136,0.03357195754134781,0.00365331042875216,2474
39,105,4051,131,0.03233769439644532,0.003647404286750185,2475
21,118,4051,135,0.033325104912367315,0.0036463194851579857,2476
34,25,4051,155,0.03826215749197729,0.003643908814953098,2477
24,214,4051,184,0.04542088373241175,0.003643306147401876,2478
36,239,4051,146,0.036040483831152804,0.0036431856138916317,2479
9,63,4051,114,0.028141199703776845,0.0036399914758701553,2480
9,170,4051,107,0.026413231300913356,0.003635531735991113,2481
36,26,4051,123,0.030362873364601334,0.003634929068439891,2482
23,236,4051,98,0.024191557640088866,0.0036343264008886693,2483
14,51,4051,146,0.036040483831152804,0.003631373329887682,2484
11,125,4051,151,0.0372747469760553,0.0036303487950506046,2485
35,86,4051,144,0.03554677857319181,0.0036283599921315725,2486
1,74,4051,63,0.015551715625771415,0.0036260095886818068,2487
32,230,4051,175,0.043199210071587266,0.003625346654375463,2488
1,216,4051,120,0.02962231547765984,0.0036249247870896073,2489
5,194,4051,152,0.037521599605035795,0.0036227551839052084,2490
20,147,4051,125,0.03085657862256233,0.003622273049864231,2491
24,131,4051,151,0.0372747469760553,0.00362197171608862,2492
14,99,4051,126,0.03110343125154283,0.0036217909158232533,2493
32,201,4051,99,0.024438410269069365,0.003618295444026166,2494
15,94,4051,112,0.027647494445815848,0.003617933843495433,2495
36,56,4051,99,0.024438410269069365,0.0036166682416378672,2496
13,243,4051,101,0.02493211552703036,0.0036155231732905454,2497
14,242,4051,160,0.03949642063687978,0.0036114853006973587,2498
19,52,4051,168,0.04147124166872377,0.0036067242270427053,2499
6,221,4051,154,0.03801530486299679,0.0036064228932670946,2500
30,14,4051,148,0.0365341890891138,0.003605579158695384,2501
13,22,4051,124,0.030609725993581832,0.003605036757899284,2502
25,248,4051,107,0.026413231300913356,0.003604434090348062,2503
17,45,4051,115,0.028388052332757343,0.0036026260876943963,2504
18,13,4051,139,0.03431251542828931,0.003601661819612441,2505
33,246,4051,126,0.03110343125154283,0.0035969610127129102,2506
20,213,4051,143,0.03529992594421131,0.0035917780717724017,2507
38,62,4051,161,0.03974327326586028,0.003589909802363614,2508
11,97,4051,137,0.03381881017032831,0.0035882223332201926,2509
10,169,4051,86,0.02122932609232288,0.003587800465934337,2510
2,150,4051,135,0.033325104912367315,0.0035835817930757836,2511
27,227,4051,138,0.03406566279930881,0.003583280459300173,2512
17,179,4051,108,0.026660083929893854,0.003580206854788941,2513
36,133,4051,136,0.03357195754134781,0.0035767113829918537,2514
37,6,4051,143,0.03529992594421131,0.0035765305827264874,2515
26,248,4051,151,0.0372747469760553,0.00357550604788941,2516
25,12,4051,95,0.02345099975314737,0.0035741801792767217,2517
5,124,4051,138,0.03406566279930881,0.0035738185787459885,2518
22,50,4051,132,0.03258454702542582,0.0035735775117254997,2519
18,226,4051,101,0.02493211552703036,0.003572733777153789,2520
35,154,4051,121,0.029869168106640337,0.0035722516431128115,2521
21,71,4051,124,0.030609725993581832,0.0035720105760923227,2522
34,11,4051,141,0.034806220686250305,0.0035709860412552457,2523
1,125,4051,89,0.02196988397926438,0.00356863563780548,2524
10,36,4051,105,0.02591952604295236,0.0035647785654776597,2525
19,62,4051,125,0.03085657862256233,0.0035646278985898543,2526
31,64,4051,145,0.035793631202172306,0.0035633924301098495,2527
1,58,4051,97,0.023944705011108368,0.003562970562823994,2528
32,115,4051,164,0.040483831152801776,0.003562548695538139,2529
5,234,4051,149,0.0367810417180943,0.0035618254944766725,2530
2,115,4051,97,0.023944705011108368,0.0035615241607010613,2531
17,87,4051,104,0.02567267341397186,0.0035612830936805726,2532
6,139,4051,107,0.026413231300913356,0.003556100152740064,2533
27,38,4051,97,0.023944705011108368,0.003556100152740064,2534
17,216,4051,129,0.031843989138484324,0.003554774284127376,2535
14,63,4051,103,0.025425820784991362,0.0035538100160454208,2536
5,43,4051,139,0.03431251542828931,0.003553568949024932,2537
2,175,4051,136,0.03357195754134781,0.003552544414187855,2538
12,81,4051,97,0.023944705011108368,0.003551399345840533,2539
25,74,4051,136,0.03357195754134781,0.0035509172117995555,2540
28,71,4051,142,0.035053073315230804,0.00354609587138978,2541
9,21,4051,115,0.028388052332757343,0.003542600399592693,2542
8,144,4051,141,0.034806220686250305,0.0035411539974697604,2543
1,152,4051,137,0.03381881017032831,0.0035409129304492717,2544
8,116,4051,151,0.0372747469760553,0.003540671863428783,2545
37,80,4051,130,0.03209084176746482,0.0035404910631634165,2546
30,172,4051,125,0.03085657862256233,0.003536573724080474,2547
20,67,4051,145,0.035793631202172306,0.0035345849211614417,2548
33,102,4051,144,0.03554677857319181,0.003534163053875586,2549
27,248,4051,145,0.035793631202172306,0.003532415317977043,2550
28,163,4051,102,0.02517896815601086,0.0035301854480375215,2551
16,249,4051,153,0.03776845223401629,0.003530064914527277,2552
1,32,4051,144,0.03554677857319181,0.003530064914527277,2553
33,123,4051,96,0.02369785238212787,0.003530004647772155,2554
12,8,4051,97,0.023944705011108368,0.0035298238475067883,2555
8,87,4051,142,0.035053073315230804,0.0035272323770365343,2556
5,182,4051,128,0.031597136509503826,0.0035254243743828685,2557
1,94,4051,139,0.03431251542828931,0.003524339572790669,2558
24,12,4051,164,0.040483831152801776,0.0035231342376882253,2559
33,104,4051,94,0.023204147124166873,0.0035228931706677365,2560
19,53,4051,116,0.02863490496173784,0.003522411036626759,2561
35,163,4051,113,0.027894347074796346,0.003521205701524315,2562
1,172,4051,103,0.025425820784991362,0.003520904367748704,2563
4,243,4051,77,0.019007652431498396,0.0035205427672179708,2564
6,101,4051,116,0.02863490496173784,0.003518975831584794,2565
9,57,4051,119,0.02937546284867934,0.0035186142310540606,2566
5,83,4051,136,0.03357195754134781,0.003518132097013083,2567
13,92,4051,123,0.030362873364601334,0.0035131902230930634,2568
9,153,4051,120,0.02962231547765984,0.0035123464885213527,2569
8,148,4051,131,0.03233769439644532,0.0035110206199086644,2570
4,23,4051,137,0.03381881017032831,0.0035107192861330537,2571
31,134,4051,156,0.03850901012095779,0.003510237152092076,2572
25,1,4051,93,0.022957294495186374,0.003507404614601333,2573
23,82,4051,116,0.02863490496173784,0.0035066814135398666,2574
3,119,4051,136,0.03357195754134781,0.003506139012743767,2575
35,222,4051,127,0.03135028388052333,0.0035034270087632683,2576
38,8,4051,119,0.02937546284867934,0.0035033667420081463,2577
11,118,4051,162,0.03999012589484078,0.0035012574055788693,2578
39,43,4051,93,0.022957294495186374,0.003499208335904715,2579
37,76,4051,111,0.02740064181683535,0.003496436065169094,2580
3,112,4051,146,0.036040483831152804,0.0034931816603924956,2581
2,45,4051,104,0.02567267341397186,0.0034918557917798074,2582
36,222,4051,142,0.035053073315230804,0.0034878179191866207,2583
5,253,4051,155,0.03826215749197729,0.0034858893830227106,2584
36,163,4051,127,0.03135028388052333,0.0034834184460627005,2585
19,152,4051,138,0.03406566279930881,0.003482876045266601,2586
16,56,4051,154,0.03801530486299679,0.0034814899098987904,2587
18,207,4051,116,0.02863490496173784,0.0034773917705504813,2588
4,54,4051,125,0.03085657862256233,0.003477271237040237,2589
24,237,4051,143,0.03529992594421131,0.0034764275024685262,2590
28,113,4051,136,0.03357195754134781,0.003473836031998272,2591
26,86,4051,130,0.03209084176746482,0.0034720882960997284,2592
11,119,4051,124,0.030609725993581832,0.00347076242748704,2593
4,24,4051,89,0.02196988397926438,0.0034693160253641076,2594
22,77,4051,131,0.03233769439644532,0.0034685928243026413,2595
2,57,4051,124,0.030609725993581832,0.0034679901567514194,2596
21,151,4051,113,0.027894347074796346,0.003466664288138731,2597
33,71,4051,96,0.02369785238212787,0.0034658205535670204,2598
36,226,4051,122,0.030116020735620835,0.0034638920174031103,2599
23,173,4051,130,0.03209084176746482,0.0034632893498518884,2600
30,3,4051,98,0.024191557640088866,0.0034618429477289558,2601
30,16,4051,98,0.024191557640088866,0.003459010410238213,2602
33,75,4051,134,0.033078252283386816,0.0034588898767279686,2603
4,44,4051,129,0.031843989138484324,0.0034579858754011355,2604
6,217,4051,138,0.03406566279930881,0.0034576242748704023,2605
25,41,4051,162,0.03999012589484078,0.0034573229410947916,2606
34,249,4051,107,0.026413231300913356,0.003456840807053814,2607
35,169,4051,129,0.031843989138484324,0.0034547917373796595,2608
31,97,4051,132,0.03258454702542582,0.003452381067174772,2609
3,200,4051,121,0.029869168106640337,0.0034520797333991607,2610
27,205,4051,121,0.029869168106640337,0.003449247195908418,2611
26,47,4051,120,0.02962231547765984,0.0034483431945815848,2612
35,103,4051,149,0.0367810417180943,0.0034472583929893853,2613
28,162,4051,102,0.02517896815601086,0.0034428589198654655,2614
10,168,4051,102,0.02517896815601086,0.0034423165190693656,2615
37,212,4051,115,0.028388052332757343,0.003442195985559121,2616
20,97,4051,110,0.02715378918785485,0.003441231717477166,2617
28,118,4051,111,0.02740064181683535,0.003439664781843989,2618
13,204,4051,83,0.020488768205381386,0.003437374645149346,2619
37,246,4051,114,0.028141199703776845,0.003434602374413725,2620
29,149,4051,74,0.0182670945445569,0.0034331559722907924,2621
20,152,4051,129,0.031843989138484324,0.003432673838249815,2622
20,197,4051,137,0.03381881017032831,0.003430504235065416,2623
36,53,4051,129,0.031843989138484324,0.003427129296778573,2624
33,145,4051,118,0.029128610219698838,0.0034268882297580844,2625
25,133,4051,114,0.028141199703776845,0.0034247186265736855,2626
1,220,4051,82,0.020241915576400888,0.0034241159590224636,2627
7,142,4051,93,0.022957294495186374,0.003423031157430264,2628
13,61,4051,147,0.0362873364601333,0.0034217655555726983,2629
22,138,4051,125,0.03085657862256233,0.0034199575529190326,2630
