layer,seed,level,group_size,experts_json,target_delta_nll,control_delta_nll,causal_specificity
21,211,4,2,"[106, 107]",0.005854250863194466,0.00032114703208208084,0.005613390589132905
21,211,4,2,"[44, 204]",0.002232383005321026,0.0031279809772968292,-0.00011360272765159607
21,211,4,2,"[162, 97]",0.002791444770991802,-0.0009298920631408691,0.002791444770991802
21,211,4,2,"[109, 98]",0.0017078518867492676,-0.0024483054876327515,0.0017078518867492676
21,211,5,1,[183],0.04441472142934799,0.003124415874481201,0.04207140952348709
21,211,5,1,[126],-0.0012222733348608017,-7.776543498039246e-07,-0.0012222733348608017
21,211,5,1,[106],0.0032067028805613518,-0.0015759263187646866,0.0032067028805613518
21,211,5,1,[107],0.004236373119056225,-0.00048608146607875824,0.004236373119056225
21,211,5,1,[214],0.001207452267408371,-0.004623894579708576,0.001207452267408371
21,211,5,1,[206],0.008712531998753548,0.0020380504429340363,0.0071839941665530205
21,211,5,1,[162],0.00228277500718832,-0.0005095778033137321,0.00228277500718832
21,211,5,1,[97],0.002134948968887329,-0.0032127657905220985,0.002134948968887329
26,17,0,32,"[145, 83, 255, 126, 58, 109, 27, 19, 40, 139, 11, 158, 171, 210, 198, 108, 84, 57, 185, 114, 203, 181, 253, 148, 16, 50, 131, 77, 81, 117, 143, 110]",-0.0019409656524658203,0.01061149314045906,-0.009899585507810116
26,17,0,32,"[236, 206, 252, 149, 170, 56, 111, 63, 20, 91, 214, 200, 194, 12, 67, 197, 118, 155, 28, 30, 211, 34, 230, 154, 93, 188, 10, 48, 136, 29, 15, 102]",0.00198491383343935,0.004525911994278431,-0.001409520162269473
26,17,0,32,"[70, 99, 120, 209, 180, 90, 94, 199, 151, 86, 212, 129, 7, 247, 101, 217, 14, 88, 147, 244, 165, 92, 240, 173, 204, 229, 159, 35, 231, 177, 23, 47]",0.005595846101641655,0.0028328020125627518,0.003471244592219591
26,17,0,32,"[13, 254, 130, 245, 220, 21, 78, 162, 116, 42, 66, 38, 152, 224, 243, 46, 107, 249, 125, 31, 235, 62, 79, 238, 174, 201, 164, 246, 191, 248, 208, 112]",0.010460065677762032,0.006442788057029247,0.005627974634990096
26,17,0,32,"[241, 123, 32, 179, 89, 178, 193, 156, 60, 71, 219, 222, 25, 59, 228, 54, 144, 26, 133, 69, 45, 233, 141, 146, 160, 43, 226, 218, 51, 122, 96, 135]",0.00984109751880169,-0.0155763179063797,0.00984109751880169
26,17,0,32,"[189, 95, 87, 68, 168, 205, 132, 221, 33, 44, 251, 100, 22, 53, 176, 163, 124, 239, 234, 150, 76, 195, 5, 186, 64, 73, 142, 182, 103, 166, 17, 215]",0.01780305802822113,0.011239205487072468,0.00937365391291678
26,17,0,32,"[232, 121, 106, 225, 9, 227, 6, 61, 2, 104, 0, 80, 140, 52, 113, 18, 65, 216, 169, 119, 36, 187, 161, 134, 153, 3, 213, 137, 184, 4, 24, 128]",0.0005710003897547722,-0.03144966438412666,0.0005710003897547722
26,17,0,32,"[8, 37, 172, 250, 183, 202, 196, 157, 105, 127, 242, 138, 223, 167, 207, 49, 97, 41, 72, 39, 55, 1, 192, 237, 175, 98, 190, 74, 82, 75, 85, 115]",-0.005786066874861717,-0.030848849564790726,-0.005786066874861717
26,17,1,16,"[241, 123, 32, 179, 89, 178, 193, 156, 60, 71, 219, 222, 25, 59, 228, 54]",0.009174186736345291,-0.003915008157491684,0.009174186736345291
26,17,1,16,"[144, 26, 133, 69, 45, 233, 141, 146, 160, 43, 226, 218, 51, 122, 96, 135]",0.004938030615448952,-0.017276626080274582,0.004938030615448952
26,17,1,16,"[189, 95, 87, 68, 168, 205, 132, 221, 33, 44, 251, 100, 22, 53, 176, 163]",0.012334996834397316,0.00010914076119661331,0.012253141263499856
26,17,1,16,"[124, 239, 234, 150, 76, 195, 5, 186, 64, 73, 142, 182, 103, 166, 17, 215]",0.008511721156537533,0.009165304712951183,0.0016377426218241453
26,17,1,16,"[13, 254, 130, 245, 220, 21, 78, 162, 116, 42, 66, 38, 152, 224, 243, 46]",0.002068723551928997,0.008984314277768135,-0.004669512156397104
26,17,1,16,"[107, 249, 125, 31, 235, 62, 79, 238, 174, 201, 164, 246, 191, 248, 208, 112]",0.009817383252084255,0.0038719307631254196,0.0069134351797401905
26,17,1,16,"[70, 99, 120, 209, 180, 90, 94, 199, 151, 86, 212, 129, 7, 247, 101, 217]",0.005094108171761036,0.00948404148221016,-0.0020189229398965836
26,17,1,16,"[14, 88, 147, 244, 165, 92, 240, 173, 204, 229, 159, 35, 231, 177, 23, 47]",0.0010207416489720345,-0.0015329569578170776,0.0010207416489720345
26,17,2,8,"[189, 95, 87, 68, 168, 205, 132, 221]",0.0005459515377879143,-0.003057427704334259,0.0005459515377879143
26,17,2,8,"[33, 44, 251, 100, 22, 53, 176, 163]",0.012026464566588402,0.005339706316590309,0.00802168482914567
26,17,2,8,"[241, 123, 32, 179, 89, 178, 193, 156]",-0.0014343196526169777,0.0018988260999321938,-0.002858439227566123
26,17,2,8,"[60, 71, 219, 222, 25, 59, 228, 54]",0.010688718408346176,-0.011774450540542603,0.010688718408346176
26,17,2,8,"[107, 249, 125, 31, 235, 62, 79, 238]",0.001461532898247242,0.005211459472775459,-0.0024470617063343525
26,17,2,8,"[174, 201, 164, 246, 191, 248, 208, 112]",0.0049637118354439735,-0.0003367708995938301,0.0049637118354439735
26,17,2,8,"[144, 26, 133, 69, 45, 233, 141, 146]",0.0010996805503964424,-0.017821749672293663,0.0010996805503964424
26,17,2,8,"[160, 43, 226, 218, 51, 122, 96, 135]",0.003818189725279808,-0.0030996249988675117,0.003818189725279808
26,17,3,4,"[60, 71, 219, 222]",0.008706565015017986,-0.010509521700441837,0.008706565015017986
26,17,3,4,"[25, 59, 228, 54]",0.0005025854334235191,0.0006766021251678467,-4.866160452365875e-06
26,17,3,4,"[33, 44, 251, 100]",0.013592874631285667,0.00532190315425396,0.009601447265595198
26,17,3,4,"[22, 53, 176, 163]",0.0016292491927742958,-0.00510625634342432,0.0016292491927742958
26,17,3,4,"[174, 201, 164, 246]",0.008329655043780804,-0.0041731372475624084,0.008329655043780804
26,17,3,4,"[191, 248, 208, 112]",-0.00035443250089883804,0.00038684532046318054,-0.0006445664912462234
26,17,3,4,"[160, 43, 226, 218]",0.0012180274352431297,-0.002391660585999489,0.0012180274352431297
26,17,3,4,"[51, 122, 96, 135]",0.003281097859144211,-0.0035271253436803818,0.003281097859144211
26,17,4,2,"[33, 44]",1.5366822481155396e-06,0.0017161769792437553,-0.001285596052184701
26,17,4,2,"[251, 100]",0.012327111326158047,0.0023453393951058388,0.010568106779828668
26,17,4,2,"[60, 71]",-0.0008523054420948029,-0.002035117708146572,-0.0008523054420948029
26,17,4,2,"[219, 222]",0.008445431478321552,-0.009534105658531189,0.008445431478321552
26,17,4,2,"[174, 201]",0.0007521491497755051,-0.0017530657351016998,0.0007521491497755051
26,17,4,2,"[164, 246]",0.005773290991783142,-0.0030354997143149376,0.005773290991783142
26,17,4,2,"[51, 122]",-0.0001379065215587616,-0.007671409286558628,-0.0001379065215587616
26,17,4,2,"[96, 135]",0.0005077403038740158,-0.0035510892048478127,0.0005077403038740158
26,17,5,1,[251],0.00914842076599598,0.006392499431967735,0.004354046192020178
26,17,5,1,[100],0.0013303747400641441,-0.005118374712765217,0.0013303747400641441
26,17,5,1,[219],-0.0011222362518310547,0.002720058895647526,-0.003162280423566699
26,17,5,1,[222],0.009490009397268295,-0.01128430012613535,0.009490009397268295
26,17,5,1,[164],0.005423823371529579,-0.0016169669106602669,0.005423823371529579
26,17,5,1,[246],0.0015553757548332214,-0.0034903716295957565,0.0015553757548332214
26,17,5,1,[174],-0.0013878419995307922,-0.0023043621331453323,-0.0013878419995307922
26,17,5,1,[201],-0.0005247723311185837,-0.0057283565402030945,-0.0005247723311185837
26,53,0,32,"[65, 199, 216, 254, 146, 195, 252, 193, 11, 48, 157, 60, 188, 53, 20, 105, 179, 45, 77, 76, 49, 186, 230, 160, 25, 185, 3, 68, 15, 93, 74, 150]",0.007425984367728233,-0.0034033330157399178,0.007425984367728233
26,53,0,32,"[87, 142, 218, 8, 67, 42, 210, 90, 92, 170, 183, 149, 69, 110, 192, 220, 54, 129, 198, 38, 95, 235, 18, 203, 99, 212, 214, 30, 63, 7, 84, 247]",0.00015021022409200668,0.006579105742275715,-0.0047841190826147795
26,53,0,32,"[255, 79, 172, 178, 52, 123, 128, 139, 94, 26, 108, 182, 114, 47, 32, 165, 196, 102, 34, 209, 83, 46, 180, 111, 13, 107, 144, 28, 154, 191, 19, 215]",0.005256109870970249,0.002391294576227665,0.0034626389387995005
26,53,0,32,"[41, 16, 222, 201, 227, 138, 243, 237, 91, 43, 148, 141, 155, 158, 241, 132, 176, 66, 31, 98, 194, 184, 171, 100, 246, 187, 229, 122, 236, 202, 119, 17]",0.0019816355779767036,-0.04843880236148834,0.0019816355779767036
26,53,0,32,"[137, 206, 239, 190, 85, 197, 133, 166, 233, 156, 161, 152, 177, 174, 217, 5, 134, 120, 168, 97, 35, 208, 162, 221, 44, 4, 86, 113, 112, 106, 143, 136]",-0.0006797509267926216,-0.023280151188373566,-0.0006797509267926216
26,53,0,32,"[207, 121, 9, 242, 124, 116, 211, 147, 88, 58, 27, 159, 56, 181, 55, 151, 70, 173, 6, 115, 21, 204, 248, 10, 50, 24, 40, 249, 226, 135, 73, 29]",0.00043231528252363205,0.017734695225954056,-0.01286870613694191
26,53,0,32,"[205, 234, 125, 131, 140, 1, 244, 51, 81, 2, 80, 59, 0, 163, 72, 231, 62, 37, 89, 103, 117, 33, 175, 145, 36, 71, 219, 64, 164, 238, 12, 78]",0.007379766553640366,-0.012967056594789028,0.007379766553640366
26,53,0,32,"[167, 126, 39, 228, 232, 127, 153, 169, 23, 213, 240, 96, 57, 245, 200, 250, 109, 224, 22, 223, 118, 130, 225, 101, 14, 189, 251, 104, 82, 61, 253, 75]",0.008324683643877506,-0.0030631497502326965,0.008324683643877506
26,53,1,16,"[167, 126, 39, 228, 232, 127, 153, 169, 23, 213, 240, 96, 57, 245, 200, 250]",-0.001970876008272171,-0.004670916125178337,-0.001970876008272171
26,53,1,16,"[109, 224, 22, 223, 118, 130, 225, 101, 14, 189, 251, 104, 82, 61, 253, 75]",0.010689697228372097,0.00212716031819582,0.009094326989725232
26,53,1,16,"[65, 199, 216, 254, 146, 195, 252, 193, 11, 48, 157, 60, 188, 53, 20, 105]",0.0011514760553836823,-0.003550196997821331,0.0011514760553836823
26,53,1,16,"[179, 45, 77, 76, 49, 186, 230, 160, 25, 185, 3, 68, 15, 93, 74, 150]",0.005376544781029224,0.000605839304625988,0.004922165302559733
26,53,1,16,"[205, 234, 125, 131, 140, 1, 244, 51, 81, 2, 80, 59, 0, 163, 72, 231]",0.00035206787288188934,-0.017145369201898575,0.00035206787288188934
26,53,1,16,"[62, 37, 89, 103, 117, 33, 175, 145, 36, 71, 219, 64, 164, 238, 12, 78]",0.0076605770736932755,0.0005629956722259521,0.007238330319523811
26,53,1,16,"[255, 79, 172, 178, 52, 123, 128, 139, 94, 26, 108, 182, 114, 47, 32, 165]",0.0005513913929462433,-0.005544248037040234,0.0005513913929462433
26,53,1,16,"[196, 102, 34, 209, 83, 46, 180, 111, 13, 107, 144, 28, 154, 191, 19, 215]",0.0044531626626849174,0.01041642390191555,-0.0033591552637517452
26,53,2,8,"[109, 224, 22, 223, 118, 130, 225, 101]",0.0015756497159600258,-0.0034987973049283028,0.0015756497159600258
26,53,2,8,"[14, 189, 251, 104, 82, 61, 253, 75]",0.012009089812636375,0.00504684541374445,0.008223955752328038
26,53,2,8,"[62, 37, 89, 103, 117, 33, 175, 145]",-0.0012874742969870567,-0.003116271458566189,-0.0012874742969870567
26,53,2,8,"[36, 71, 219, 64, 164, 238, 12, 78]",0.006748775020241737,0.00039529334753751755,0.006452305009588599
26,53,2,8,"[179, 45, 77, 76, 49, 186, 230, 160]",0.006650564260780811,0.002876853570342064,0.004492924083024263
26,53,2,8,"[25, 185, 3, 68, 15, 93, 74, 150]",0.002065809443593025,-0.0025070011615753174,0.002065809443593025
26,53,2,8,"[65, 199, 216, 254, 146, 195, 252, 193]",-0.0008427444845438004,-0.007269669324159622,-0.0008427444845438004
26,53,2,8,"[11, 48, 157, 60, 188, 53, 20, 105]",0.002732246182858944,0.0034362925216555595,0.00015502679161727428
26,53,3,4,"[14, 189, 251, 104]",0.011783708818256855,0.006020989269018173,0.007267966866493225
26,53,3,4,"[82, 61, 253, 75]",-0.0003334619104862213,-0.004379764199256897,-0.0003334619104862213
26,53,3,4,"[36, 71, 219, 64]",-0.0030539752915501595,-0.0036916369572281837,-0.0030539752915501595
26,53,3,4,"[164, 238, 12, 78]",0.006633619777858257,0.0015579191967844963,0.005465180380269885
26,53,3,4,"[179, 45, 77, 76]",0.004082676023244858,0.005426186136901379,1.3036420568823814e-05
26,53,3,4,"[49, 186, 230, 160]",-0.00018411315977573395,0.000586213544011116,-0.000623773317784071
26,53,3,4,"[25, 185, 3, 68]",0.000526823103427887,-0.0012840637937188148,0.000526823103427887
26,53,3,4,"[15, 93, 74, 150]",0.00010367296636104584,-0.004760374315083027,0.00010367296636104584
26,53,4,2,"[14, 189]",-0.0007836157456040382,-0.002452443353831768,-0.0007836157456040382
26,53,4,2,"[251, 104]",0.010113886557519436,0.00368523970246315,0.007349956780672073
26,53,4,2,"[164, 238]",0.007677980698645115,-0.00042002927511930466,0.007677980698645115
26,53,4,2,"[12, 78]",-0.000497068278491497,-0.00011109188199043274,-0.000497068278491497
26,53,4,2,"[25, 185]",-0.0015884442254900932,0.003620503470301628,-0.004303821828216314
26,53,4,2,"[3, 68]",-0.0006159013137221336,-0.006810411810874939,-0.0006159013137221336
26,53,4,2,"[15, 93]",0.0008963011205196381,-0.0018967315554618835,0.0008963011205196381
26,53,4,2,"[74, 150]",0.0007576281204819679,-0.0029327310621738434,0.0007576281204819679
26,53,5,1,[164],0.005423823371529579,-0.0016169669106602669,0.005423823371529579
26,53,5,1,[238],0.0013419939205050468,-0.0009712520986795425,0.0013419939205050468
26,53,5,1,[251],0.00914842076599598,0.006392499431967735,0.004354046192020178
26,53,5,1,[104],0.00043631531298160553,0.00021787919104099274,0.000272905919700861
26,53,5,1,[15],0.0005034133791923523,-0.0008432948961853981,0.0005034133791923523
26,53,5,1,[93],-0.00014866236597299576,-0.0029984628781676292,-0.00014866236597299576
26,53,5,1,[74],0.00022110063582658768,-0.000216042622923851,0.00022110063582658768
26,53,5,1,[150],-0.000958428718149662,-0.003810647875070572,-0.000958428718149662
26,101,0,32,"[221, 20, 101, 99, 119, 217, 82, 13, 71, 72, 127, 133, 23, 241, 5, 18, 237, 175, 107, 211, 77, 252, 125, 2, 86, 57, 92, 189, 197, 94, 89, 130]",0.004818286746740341,-0.012200122699141502,0.004818286746740341
26,101,0,32,"[236, 76, 253, 15, 117, 16, 102, 66, 156, 191, 135, 167, 176, 84, 106, 91, 4, 228, 190, 35, 165, 48, 45, 198, 112, 43, 21, 230, 105, 124, 67, 63]",0.009386842139065266,0.016078976914286613,-0.0026723905466496944
26,101,0,32,"[188, 255, 10, 30, 158, 87, 59, 14, 97, 17, 150, 243, 74, 55, 148, 145, 210, 149, 95, 154, 103, 9, 207, 12, 201, 179, 22, 88, 24, 249, 61, 195]",-0.00020342599600553513,0.010498521849513054,-0.008077317383140326
26,101,0,32,"[78, 11, 178, 3, 80, 128, 238, 33, 200, 141, 202, 111, 53, 137, 152, 83, 177, 96, 220, 115, 60, 245, 68, 218, 0, 118, 173, 1, 39, 157, 242, 65]",0.005781303159892559,-0.012594151310622692,0.005781303159892559
26,101,0,32,"[19, 180, 50, 233, 69, 194, 225, 139, 75, 250, 110, 146, 116, 251, 64, 163, 51, 126, 7, 120, 248, 140, 34, 161, 203, 129, 232, 109, 70, 172, 26, 81]",0.011653893627226353,-0.021764248609542847,0.011653893627226353
26,101,0,32,"[98, 229, 227, 122, 181, 93, 254, 184, 28, 174, 192, 144, 171, 121, 162, 90, 246, 213, 235, 231, 132, 142, 222, 170, 168, 58, 215, 196, 136, 199, 155, 108]",0.009721568785607815,0.0019494947046041489,0.008259447757154703
26,101,0,32,"[32, 147, 56, 143, 151, 27, 187, 153, 208, 46, 223, 224, 169, 159, 113, 85, 42, 138, 182, 62, 31, 52, 6, 104, 244, 226, 123, 214, 131, 44, 134, 209]",0.00330507755279541,-0.021071331575512886,0.00330507755279541
26,101,0,32,"[185, 239, 193, 186, 240, 100, 29, 204, 247, 205, 41, 183, 49, 36, 160, 40, 8, 73, 25, 164, 38, 47, 216, 37, 212, 54, 234, 206, 79, 219, 166, 114]",-0.008717912249267101,-0.01593140885233879,-0.008717912249267101
26,101,1,16,"[19, 180, 50, 233, 69, 194, 225, 139, 75, 250, 110, 146, 116, 251, 64, 163]",0.011920077726244926,-0.010966322384774685,0.011920077726244926
26,101,1,16,"[51, 126, 7, 120, 248, 140, 34, 161, 203, 129, 232, 109, 70, 172, 26, 81]",-0.00047582387924194336,-0.0015751319006085396,-0.00047582387924194336
26,101,1,16,"[98, 229, 227, 122, 181, 93, 254, 184, 28, 174, 192, 144, 171, 121, 162, 90]",-0.00034336093813180923,-0.00371483713388443,-0.00034336093813180923
26,101,1,16,"[246, 213, 235, 231, 132, 142, 222, 170, 168, 58, 215, 196, 136, 199, 155, 108]",0.00962201226502657,0.00352503452450037,0.006978236371651292
26,101,1,16,"[78, 11, 178, 3, 80, 128, 238, 33, 200, 141, 202, 111, 53, 137, 152, 83]",0.00012162607163190842,-0.004082192666828632,0.00012162607163190842
26,101,1,16,"[177, 96, 220, 115, 60, 245, 68, 218, 0, 118, 173, 1, 39, 157, 242, 65]",0.0003165947273373604,-0.0191807858645916,0.0003165947273373604
26,101,1,16,"[221, 20, 101, 99, 119, 217, 82, 13, 71, 72, 127, 133, 23, 241, 5, 18]",0.003594040870666504,-0.013481796719133854,0.003594040870666504
26,101,1,16,"[237, 175, 107, 211, 77, 252, 125, 2, 86, 57, 92, 189, 197, 94, 89, 130]",0.00272440817207098,0.0008547334000468254,0.002083358122035861
26,101,2,8,"[19, 180, 50, 233, 69, 194, 225, 139]",0.0021153222769498825,-0.0018281228840351105,0.0021153222769498825
26,101,2,8,"[75, 250, 110, 146, 116, 251, 64, 163]",0.011606129817664623,-0.010443693958222866,0.011606129817664623
26,101,2,8,"[246, 213, 235, 231, 132, 142, 222, 170]",0.00918849091976881,-0.014361954294145107,0.00918849091976881
26,101,2,8,"[168, 58, 215, 196, 136, 199, 155, 108]",0.00030498113483190536,0.020199550315737724,-0.014844681601971388
26,101,2,8,"[221, 20, 101, 99, 119, 217, 82, 13]",0.0018207067623734474,-0.017865899950265884,0.0018207067623734474
26,101,2,8,"[71, 72, 127, 133, 23, 241, 5, 18]",0.001411203294992447,-0.0027317022904753685,0.001411203294992447
26,101,2,8,"[237, 175, 107, 211, 77, 252, 125, 2]",-0.0005830693989992142,0.003692222759127617,-0.003352236468344927
26,101,2,8,"[86, 57, 92, 189, 197, 94, 89, 130]",0.00046753324568271637,0.00023341458290815353,0.0002924723085016012
26,101,3,4,"[75, 250, 110, 146]",-0.003257252275943756,-0.013833754695951939,-0.003257252275943756
26,101,3,4,"[116, 251, 64, 163]",0.011819939129054546,0.0012558791786432266,0.010878029745072126
26,101,3,4,"[246, 213, 235, 231]",-0.0011550085619091988,-0.0012307874858379364,-0.0011550085619091988
26,101,3,4,"[132, 142, 222, 170]",0.008388670161366463,-0.011831706389784813,0.008388670161366463
26,101,3,4,"[19, 180, 50, 233]",0.003151567652821541,-0.0036366060376167297,0.003151567652821541
26,101,3,4,"[69, 194, 225, 139]",0.003099496476352215,-0.0025112973526120186,0.003099496476352215
26,101,3,4,"[221, 20, 101, 99]",-0.000731845386326313,0.0007118508219718933,-0.001265733502805233
26,101,3,4,"[119, 217, 82, 13]",0.0013610739260911942,-0.01516780350357294,0.0013610739260911942
26,101,4,2,"[116, 251]",0.009483765810728073,0.006653214804828167,0.004493854707106948
26,101,4,2,"[64, 163]",0.0006911391392350197,-0.0034922556951642036,0.0006911391392350197
26,101,4,2,"[132, 142]",0.0007756911218166351,-0.007123569026589394,0.0007756911218166351
26,101,4,2,"[222, 170]",0.008386076427996159,-0.011756845749914646,0.008386076427996159
26,101,4,2,"[19, 180]",-0.00012237485498189926,-0.0029135141521692276,-0.00012237485498189926
26,101,4,2,"[50, 233]",-2.6905909180641174e-05,-0.003735826350748539,-2.6905909180641174e-05
26,101,4,2,"[69, 194]",0.001098056323826313,0.0014382675290107727,1.935567706823349e-05
26,101,4,2,"[225, 139]",0.0004428885877132416,-0.0032336534932255745,0.0004428885877132416
26,101,5,1,[222],0.009490009397268295,-0.01128430012613535,0.009490009397268295
26,101,5,1,[170],-0.001193910837173462,0.002735723741352558,-0.0032457036431878805
26,101,5,1,[116],0.0005321791395545006,-0.0021773232147097588,0.0005321791395545006
26,101,5,1,[251],0.00914842076599598,0.006392499431967735,0.004354046192020178
26,101,5,1,[132],-0.0008487459272146225,-0.006855834275484085,-0.0008487459272146225
26,101,5,1,[142],-0.0011482574045658112,-0.00031212810426950455,-0.0011482574045658112
26,101,5,1,[64],0.0010544657707214355,-0.002008739858865738,0.0010544657707214355
26,101,5,1,[163],0.0011204145848751068,-0.006202280521392822,0.0011204145848751068
26,211,0,32,"[106, 107, 44, 204, 162, 97, 109, 98, 14, 119, 164, 116, 183, 126, 117, 57, 72, 177, 145, 87, 118, 34, 0, 37, 151, 79, 102, 128, 49, 31, 130, 6]",0.008247642777860165,-0.0025735674425959587,0.008247642777860165
26,211,0,32,"[27, 159, 75, 36, 249, 8, 120, 231, 163, 160, 68, 236, 32, 26, 246, 48, 154, 125, 83, 219, 141, 192, 214, 206, 101, 252, 152, 33, 64, 135, 175, 13]",0.00807203259319067,0.014078940264880657,-0.002487172605469823
26,211,0,32,"[10, 110, 144, 217, 71, 211, 234, 9, 208, 113, 238, 244, 228, 207, 95, 185, 171, 69, 254, 88, 173, 105, 63, 210, 58, 243, 216, 225, 77, 21, 169, 178]",-0.0006157960742712021,0.014581238850951195,-0.011551725212484598
26,211,0,32,"[94, 38, 190, 229, 100, 245, 74, 227, 156, 29, 56, 132, 22, 7, 78, 55, 41, 16, 143, 220, 104, 138, 139, 5, 1, 158, 195, 114, 147, 181, 172, 148]",-0.006313975900411606,-0.038395076990127563,-0.006313975900411606
26,211,0,32,"[11, 213, 200, 222, 65, 191, 165, 19, 133, 93, 199, 137, 180, 2, 232, 186, 4, 39, 218, 52, 50, 253, 202, 85, 215, 251, 86, 182, 20, 53, 131, 240]",0.01983068697154522,-0.003916747868061066,0.01983068697154522
26,211,0,32,"[242, 235, 226, 123, 168, 248, 62, 112, 111, 239, 146, 176, 35, 221, 224, 205, 184, 80, 194, 25, 40, 230, 140, 70, 201, 47, 18, 198, 76, 247, 45, 223]",0.012320288456976414,-0.010288144461810589,0.012320288456976414
26,211,0,32,"[61, 67, 121, 237, 99, 66, 92, 150, 24, 89, 43, 23, 174, 167, 209, 212, 179, 51, 60, 188, 82, 157, 127, 142, 108, 241, 134, 30, 17, 187, 103, 91]",0.0015539135783910751,-0.022229280322790146,0.0015539135783910751
26,211,0,32,"[81, 3, 161, 155, 149, 15, 197, 73, 59, 28, 46, 115, 42, 96, 189, 170, 124, 196, 250, 193, 12, 166, 153, 54, 122, 233, 84, 136, 255, 90, 129, 203]",0.004266541451215744,-0.008307498879730701,0.004266541451215744
26,211,1,16,"[11, 213, 200, 222, 65, 191, 165, 19, 133, 93, 199, 137, 180, 2, 232, 186]",0.007781418971717358,-0.01237995270639658,0.007781418971717358
26,211,1,16,"[4, 39, 218, 52, 50, 253, 202, 85, 215, 251, 86, 182, 20, 53, 131, 240]",0.010565750300884247,0.013061510398983955,0.0007696175016462803
26,211,1,16,"[242, 235, 226, 123, 168, 248, 62, 112, 111, 239, 146, 176, 35, 221, 224, 205]",0.004147431813180447,-0.01698639988899231,0.004147431813180447
26,211,1,16,"[184, 80, 194, 25, 40, 230, 140, 70, 201, 47, 18, 198, 76, 247, 45, 223]",0.007547752000391483,0.0014169253408908844,0.00648505799472332
26,211,1,16,"[106, 107, 44, 204, 162, 97, 109, 98, 14, 119, 164, 116, 183, 126, 117, 57]",0.006919297389686108,-0.00567222386598587,0.006919297389686108
26,211,1,16,"[72, 177, 145, 87, 118, 34, 0, 37, 151, 79, 102, 128, 49, 31, 130, 6]",0.0022888444364070892,0.007614762522280216,-0.003422227455303073
26,211,1,16,"[81, 3, 161, 155, 149, 15, 197, 73, 59, 28, 46, 115, 42, 96, 189, 170]",0.0010274602100253105,-0.007232857868075371,0.0010274602100253105
26,211,1,16,"[124, 196, 250, 193, 12, 166, 153, 54, 122, 233, 84, 136, 255, 90, 129, 203]",0.0023086462169885635,0.0015470534563064575,0.0011483561247587204
26,211,2,8,"[11, 213, 200, 222, 65, 191, 165, 19]",0.007425813004374504,-0.013074543327093124,0.007425813004374504
26,211,2,8,"[133, 93, 199, 137, 180, 2, 232, 186]",-0.0006263135001063347,-0.0071709491312503815,-0.0006263135001063347
26,211,2,8,"[106, 107, 44, 204, 162, 97, 109, 98]",-0.0004892842844128609,-0.004253804683685303,-0.0004892842844128609
26,211,2,8,"[14, 119, 164, 116, 183, 126, 117, 57]",0.00870144460350275,-0.009435276500880718,0.00870144460350275
26,211,2,8,"[184, 80, 194, 25, 40, 230, 140, 70]",-0.0019568074494600296,0.0024464698508381844,-0.003791659837588668
26,211,2,8,"[201, 47, 18, 198, 76, 247, 45, 223]",0.005164522677659988,-0.0006552897393703461,0.005164522677659988
26,211,2,8,"[242, 235, 226, 123, 168, 248, 62, 112]",0.0020331228151917458,-0.003358936868607998,0.0020331228151917458
26,211,2,8,"[111, 239, 146, 176, 35, 221, 224, 205]",0.001846575178205967,-0.01256459392607212,0.001846575178205967
26,211,3,4,"[14, 119, 164, 116]",0.008250574581325054,-0.012698878534138203,0.008250574581325054
26,211,3,4,"[183, 126, 117, 57]",0.00015067216008901596,0.0013342322781682014,-0.0008500020485371351
26,211,3,4,"[11, 213, 200, 222]",0.008942220360040665,-0.011687397956848145,0.008942220360040665
26,211,3,4,"[65, 191, 165, 19]",-0.002297447994351387,-0.0034350287169218063,-0.002297447994351387
26,211,3,4,"[201, 47, 18, 198]",0.001476328819990158,0.001267680898308754,0.0005255681462585926
26,211,3,4,"[76, 247, 45, 223]",0.0068877823650836945,0.0004937667399644852,0.006517457310110331
26,211,3,4,"[242, 235, 226, 123]",0.002984287217259407,0.0011100824922323227,0.002151725348085165
26,211,3,4,"[168, 248, 62, 112]",0.0013684490695595741,-0.0014092270284891129,0.0013684490695595741
26,211,4,2,"[11, 213]",0.0006106849759817123,-0.0006304504349827766,0.0006106849759817123
26,211,4,2,"[200, 222]",0.009382708929479122,-0.012779276818037033,0.009382708929479122
26,211,4,2,"[14, 119]",0.0015646768733859062,-0.015504483133554459,0.0015646768733859062
26,211,4,2,"[164, 116]",0.0051297759637236595,-0.002657768316566944,0.0051297759637236595
26,211,4,2,"[76, 247]",0.006588163785636425,0.00027843937277793884,0.006379334256052971
26,211,4,2,"[45, 223]",-3.0661001801490784e-05,-0.004057995975017548,-3.0661001801490784e-05
26,211,4,2,"[242, 235]",0.0005153743550181389,0.0005315886810421944,0.00011668284423649311
26,211,4,2,"[226, 123]",0.0014066454023122787,-0.003865504637360573,0.0014066454023122787
26,211,5,1,[200],0.0019318889826536179,-0.0020313849672675133,0.0019318889826536179
26,211,5,1,[222],0.009490009397268295,-0.01128430012613535,0.009490009397268295
26,211,5,1,[76],0.004222097806632519,-4.361197352409363e-05,0.004222097806632519
26,211,5,1,[247],0.0001732315868139267,-0.0013447236269712448,0.0001732315868139267
