layer,expert,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,global_grad_ratio_bf16,scan_peak_gpu_gib,selection_supervised_positions,selection_supervised_selected_hits,selection_supervised_selected_rate,selection_supervised_routing_mass,routing_rank,global_target_grad_rank,global_grad_specific_rank
3,41,0.0040675112977623,0.0109692653641104,-0.0041594377253204,0.3708098183766958,66.23720264434814,4051,61,0.015058010367810418,0.0014606853438965688,4820,6700,5481
3,42,0.0088586108759045,0.0325666479766368,-0.0155663751065731,0.2720148196396404,66.23720264434814,4051,52,0.01283633670698593,0.0017157945183288077,4420,4823,7088
3,43,0.0024824333377182,0.0143878618255257,-0.008308463031426,0.1725366400962777,66.23720264434814,4051,56,0.013823747222907924,0.0016906030146877314,4470,7665,6251
3,44,0.0037649201694875,0.0056670773774385,-0.0004853878635913,0.6643495258794132,66.23720264434814,4051,40,0.009874105159219946,0.0012161831183658356,5291,6878,4335
3,45,0.0041687958873808,0.0004107412532903,0.003860739947413,10.14944528662854,66.23720264434814,4051,37,0.00913354727227845,0.0011797819982720316,5360,6654,2599
3,46,0.0146076865494251,0.0517987161874771,-0.0242413505911827,0.2820086601427137,66.23720264434814,4051,21,0.005183905208590471,0.0006381044032337694,6571,3493,7713
3,47,0.005659133195877,0.0155465956777334,-0.0060008135624229,0.3640110872387544,66.23720264434814,4051,62,0.015304862996790916,0.002007304812854851,4027,5944,5877
3,48,0.0002579407591838,0.002389061031863,-0.0015338550147134,0.1079674213574686,66.23720264434814,4051,1,0.00024685262898049864,1.8200560046902e-05,9191,9288,4742
3,49,0.0005648534861393,0.0013948328560218,-0.000481271155877,0.4049614140473968,66.23720264434814,4051,3,0.0007405578869414959,5.966408757097013e-05,8773,9082,4333
3,50,0.0060044354759156,0.0015176613815128,0.004866189439781,3.9563736318926273,66.23720264434814,4051,324,0.07998025178968156,0.010345632251295976,763,5800,2421
3,51,0.001143702189438,0.0054213195107877,-0.0029222874436527,0.2109638044670234,66.23720264434814,4051,55,0.013576894593927425,0.0015715159065662798,4639,8606,5150
3,52,0.0014368095435202,0.0014172999653965,0.0003738345694728,1.0137653126270028,66.23720264434814,4051,66,0.01629227351271291,0.0017723247346334238,4354,8382,3674
3,53,0.0052001676522195,0.0011970242485404,0.0043023994658142,4.344245869886215,66.23720264434814,4051,57,0.014070599851888422,0.001557473752622809,4669,6155,2520
3,54,0.0033032156061381,0.0118086440488696,-0.005553267430514,0.2797286117007298,66.23720264434814,4051,9,0.002221673660824488,0.00023974115187607998,7844,7130,5794
3,55,0.0145447049289941,0.0030837266240268,0.012231909960974,4.716599977103135,66.23720264434814,4051,116,0.02863490496173784,0.0033662598741051593,2666,3501,1557
3,56,0.0094284396618604,0.0420655757188797,-0.0221207421272993,0.2241367079971924,66.23720264434814,4051,106,0.026166378671932857,0.003311537660454209,2710,4660,7576
3,57,0.0037646626587957,0.0008084921864792,0.0031582935189362,4.656399551037393,66.23720264434814,4051,27,0.0066650209824734635,0.0007912422279992594,6182,6879,2770
3,58,0.0048167593777179,0.039299551397562,-0.0246579041704535,0.122565250907526,66.23720264434814,4051,241,0.059491483584300175,0.007585776467230313,1082,6324,7738
3,59,0.0076183625496923,0.016992911696434,-0.0051263212226331,0.4483259070217371,66.23720264434814,4051,102,0.02517896815601086,0.003285140821710689,2743,5213,5700
3,60,0.0032047943677753,0.0172959137707948,-0.0097671409603208,0.1852919949798493,66.23720264434814,4051,190,0.04690199950629474,0.005474692302055048,1601,7185,6459
3,61,0.0021027247421443,0.0089397644624114,-0.0046020986046642,0.2352103067983906,66.23720264434814,4051,42,0.010367810417180942,0.0009793347707356208,5783,7927,5584
3,62,0.0026381921488791,0.003450206015259,5.053763743489981e-05,0.7646477156571932,66.23720264434814,4051,115,0.028388052332757343,0.0033640902709207604,2668,7543,3810
3,63,0.0045399013906717,0.0305739138275384,-0.0183905339799821,0.1484893761437264,66.23720264434814,4051,5,0.0012342631449024932,0.0001333100623302888,8331,6469,7325
3,64,0.0027176493313163,0.0069960569962859,-0.002529393415898,0.3884544297410169,66.23720264434814,4051,175,0.043199210071587266,0.004623906519995063,1929,7484,5053
3,65,0.0046780561096966,0.0150432763621211,-0.0066044011618942,0.3109732213100183,66.23720264434814,4051,400,0.09874105159219945,0.01112132565647371,699,6401,5982
3,66,0.0011419673683121,0.0525944977998733,-0.0383039059815928,0.0217126774864502,66.23720264434814,4051,12,0.0029622315477659837,0.00025414490635028387,7788,8608,8329
3,67,0.0092104785144329,0.0486398078501224,-0.0272693773731589,0.1893609148832268,66.23720264434814,4051,88,0.021723031350283882,0.004191552818748457,2151,4718,7877
3,68,0.0060353241860866,0.0148183312267065,-0.0050784242339432,0.4072877096175402,66.23720264434814,4051,68,0.016785978770673907,0.002006521345038262,4028,5790,5688
3,69,0.0043669543229043,0.0079550519585609,-0.0015993346460163,0.5489535888770448,66.23720264434814,4051,172,0.04245865218464576,0.004690199950629474,1897,6544,4768
3,70,0.0206019189208745,0.0191051475703716,0.0062730582430958,1.0783438779476284,66.23720264434814,4051,402,0.09923475685016045,0.012607021703745988,589,2651,2170
3,71,0.0037972775753587,0.0060210842639207,-0.0007185356225818,0.6306634168005132,66.23720264434814,4051,246,0.06072574672920267,0.006647664156998272,1277,6854,4434
3,72,0.0041313548572361,0.0290580298751592,-0.0176621675491333,0.1421760138193583,66.23720264434814,4051,177,0.04369291532954826,0.005291240299463096,1652,6673,7262
3,73,0.0015418359544128,0.0049269339069724,-0.0021533644758164,0.3129402551793784,66.23720264434814,4051,59,0.014564305109849419,0.0015424673305973833,4691,8311,4951
3,74,0.0111353658139705,0.0368595421314239,-0.0165092907845973,0.3021026624249682,66.23720264434814,4051,52,0.01283633670698593,0.0020475027385213527,3967,4196,7167
3,75,0.0098087200894951,0.0314267091453075,-0.0137613117694854,0.3121141333580468,66.23720264434814,4051,143,0.03529992594421131,0.004209331511509504,2140,4548,6911
3,76,0.0700850486755371,0.1114038378000259,-0.0134678296744823,0.6291080276849464,66.23720264434814,4051,684,0.16884719822266106,0.023265317880615897,281,590,6882
3,77,0.0135074350982904,0.0021965112537145,0.0118600516580045,6.149495054622767,66.23720264434814,4051,307,0.07578375709701309,0.010330505295760305,765,3705,1581
3,78,0.0063372491858899,0.0018521650927141,0.0049481253663543,3.421535805526886,66.23720264434814,4051,86,0.02122932609232288,0.001951859398142434,4112,5662,2399
3,79,0.001920680864714,0.0124815078452229,-0.0074404500192031,0.1538821181204726,66.23720264434814,4051,119,0.02937546284867934,0.0028636954031411995,3097,8040,6113
3,80,0.0062697762623429,0.0320866852998733,-0.017795237712562,0.1954011828754488,66.23720264434814,4051,31,0.007652431498395458,0.0008861021005615897,5956,5688,7282
3,81,0.0104175470769405,0.0079617016017436,0.0044462708756327,1.308457362098389,66.23720264434814,4051,215,0.05307331523080721,0.005994071197698099,1451,4374,2496
3,82,0.0026918603107333,0.0026132857892662,0.0007318959687836,1.030067327790844,66.23720264434814,4051,18,0.004443347321648976,0.0005938686049740805,6697,7506,3506
3,83,0.0046454695984721,0.0070910062640905,-0.0006727850995957,0.6551213501731132,66.23720264434814,4051,158,0.039002715378918786,0.00464114281196001,1917,6418,4417
3,84,0.0047137239016592,0.0010651368647813,0.0039148712530732,4.425463105345887,66.23720264434814,4051,25,0.006171315724512466,0.0008020299771661319,6152,6376,2589
3,85,0.0023935036733746,0.0028472461272031,0.0002580690779723,0.8406381343945104,66.23720264434814,4051,103,0.025425820784991362,0.0031708750539990124,2818,7732,3722
3,86,0.0024879241827875,0.0211959015578031,-0.0134090019855648,0.1173776060379108,66.23720264434814,4051,77,0.019007652431498396,0.0023352162274746977,3630,7660,6876
3,87,0.012555438093841,0.0077987448312342,0.0067063794704154,1.6099306188280738,66.23720264434814,4051,650,0.1604542088373241,0.021994774149129846,302,3873,2104
3,88,0.0067396196536719,0.0445673577487468,-0.0266858986578881,0.1512232269078204,66.23720264434814,4051,106,0.026166378671932857,0.004093559074919773,2200,5503,7847
3,89,0.0013961605727672,0.0142967114225029,-0.0093263729941099,0.0976560644899111,66.23720264434814,4051,41,0.010120957788200444,0.0010529807454949395,5621,8414,6404
3,90,0.0,0.0275897216051816,-0.0206922912038862,0.0,66.23720264434814,4051,6,0.0014811157738829918,0.0001341537969019995,8326,9455,7475
3,91,0.0053727230988442,0.0239163562655448,-0.0125645441003143,0.224646390067364,66.23720264434814,4051,22,0.0054307578375709705,0.0005356509195260429,6855,6072,6787
3,92,0.0030039225239306,0.0432879365980625,-0.0294620299246162,0.0693939873307734,66.23720264434814,4051,12,0.0029622315477659837,0.00025950864755615896,7767,7299,7977
3,93,0.0012438599951565,0.0039484691806137,-0.0017174918903037,0.3150233515684059,66.23720264434814,4051,82,0.020241915576400888,0.0023443165074981485,3618,8538,4808
3,94,0.0018784350249916,0.0022971080616116,0.0001556039787828,0.8177390761738833,66.23720264434814,4051,38,0.009380399901258949,0.0009917497222907924,5752,8073,3763
3,95,0.0085057709366083,0.0095870634540915,0.0013154733460396,0.8872133762806195,66.23720264434814,4051,39,0.009627252530239447,0.0010994464136941497,5533,4931,3292
3,96,0.0059440331533551,0.0058932355605065,0.0015241064829751,1.0086196438812558,66.23720264434814,4051,49,0.012095778820044433,0.0014870219158849667,4773,5828,3215
3,97,0.0064199906773865,0.0162346828728914,-0.005756021477282,0.3954490966812253,66.23720264434814,4051,24,0.005924463095531967,0.0005659048305973834,6772,5621,5835
3,98,0.0034860912710428,0.0032135366927832,0.0010759387514553,1.084814521578938,66.23720264434814,4051,46,0.011355220933102938,0.0012492093001727968,5219,7033,3373
3,99,0.0013399532763287,0.0026596628595143,-0.000654793868307,0.5038056876387735,66.23720264434814,4051,32,0.007899284127375956,0.0010015732033757097,5734,8463,4408
3,100,0.002385928062722,0.005264620296657,-0.0015625371597707,0.4532004072133933,66.23720264434814,4051,114,0.028141199703776845,0.00302454737256233,2948,7738,4756
3,101,0.0127704804763197,0.0292545277625322,-0.0091704153455793,0.4365300503069158,66.23720264434814,4051,23,0.005677610466551469,0.0006783625956553938,6463,3833,6380
3,102,0.003529924666509,0.0118492655456066,-0.0053570244926959,0.2979024018513899,66.23720264434814,4051,164,0.040483831152801776,0.004477337771537892,1997,6998,5749
3,103,0.0005496861413121,0.0093868309631943,-0.0064904370810836,0.0585592883699381,66.23720264434814,4051,21,0.005183905208590471,0.0005467400024685262,6821,9095,5966
3,104,0.0027230340056121,0.0106292339041829,-0.005248891422525,0.2561834681504524,66.23720264434814,4051,75,0.0185139471735374,0.0019935037259318686,4049,7478,5729
3,105,0.0032231772784143,0.0075484458357095,-0.0024381570983678,0.4269987952671562,66.23720264434814,4051,140,0.03455936805726981,0.003828204552116761,2352,7178,5029
3,106,0.0053071533329784,0.0221971850842237,-0.0113407354801893,0.2390912772318757,66.23720264434814,4051,88,0.021723031350283882,0.0024785305711552703,3477,6095,6650
3,107,0.006745824124664,0.0063120764680206,0.0020117667736485,1.068717110410845,66.23720264434814,4051,98,0.024191557640088866,0.002739124020303629,3218,5500,3079
3,108,0.0032266343478113,0.0061059542931616,-0.0013528313720598,0.5284406322688285,66.23720264434814,4051,182,0.044927178474450755,0.005070724242470995,1739,7176,4673
3,109,0.0157956909388303,0.0269125439226627,-0.0043887170031666,0.5869267128233866,66.23720264434814,4051,125,0.03085657862256233,0.004402124861145397,2029,3300,5540
3,110,0.0115238195285201,0.0057896487414836,0.0071815829724073,1.9904177336286089,66.23720264434814,4051,265,0.06541594667983214,0.007219354596087386,1147,4107,2031
3,111,0.0053135473281145,0.0031671763863414,0.0029381650383584,1.6776922653729225,66.23720264434814,4051,605,0.14934584053320168,0.019877783841952604,340,6091,2826
3,112,0.0061758556403219,0.0173489023000001,-0.0068358210846781,0.3559796195270477,66.23720264434814,4051,146,0.036040483831152804,0.0034931816603924956,2581,5722,6019
3,113,0.0082289520651102,0.0643076822161674,-0.0400018095970153,0.1279621933398405,66.23720264434814,4051,153,0.03776845223401629,0.004328478886386078,2068,5018,8387
3,114,0.0448068603873252,0.1992155313491821,-0.1046047881245613,0.2249165016585155,66.23720264434814,4051,265,0.06541594667983214,0.007814609336429277,1042,1151,9298
3,115,0.0041115167550742,0.0068769911304116,-0.0010462265927344,0.597865647418728,66.23720264434814,4051,138,0.03406566279930881,0.0037253894678783016,2423,6684,4567
3,116,0.0067582745105028,0.0062808454968035,0.0020476403879001,1.0760134941810389,66.23720264434814,4051,144,0.03554677857319181,0.003994962663539867,2257,5496,3065
3,117,0.0030120515730232,0.005357758142054,-0.0010062670335173,0.5621850581157889,66.23720264434814,4051,14,0.003455936805726981,0.0004382598432485806,7105,7292,4551
3,118,0.0209655035287141,0.0290685165673494,-0.0008358838967978,0.7212443565676129,66.23720264434814,4051,112,0.027647494445815848,0.004485292983214022,1994,2616,4486
3,119,0.0023677956778556,0.0019488456891849,0.0009061614109668,1.2149734018350549,66.23720264434814,4051,136,0.03357195754134781,0.003506139012743767,2575,7752,3440
3,120,0.0074463230557739,0.0231158155947923,-0.0098905386403203,0.3221310978587917,66.23720264434814,4051,31,0.007652431498395458,0.0015701900379535916,4643,5269,6475
3,121,0.0025785730686038,0.0136162638664245,-0.0076336248312145,0.1893744931583494,66.23720264434814,4051,41,0.010120957788200444,0.0010907077342014316,5554,7589,6146
3,122,0.0029844264499843,0.0083495983853936,-0.0032777723390609,0.3574335329526374,66.23720264434814,4051,58,0.01431745248086892,0.001616715972907924,4575,7311,5243
3,123,0.0292666498571634,0.0011211053933948,0.0284258208121173,26.10517263005549,66.23720264434814,4051,859,0.21204640829424834,0.03434710854572945,168,1862,812
3,124,0.0054893782362341,0.0823026150465011,-0.0562375830486416,0.0666974947644856,66.23720264434814,4051,329,0.08121451493458405,0.009758573789650704,819,6022,8742
3,125,0.0032841931097209,0.0061803325079381,-0.0013510562712326,0.5313942421336175,66.23720264434814,4051,188,0.046408294248333745,0.005859736600530734,1489,7141,4672
3,126,0.0022794622927904,0.0285588279366493,-0.0191396586596965,0.0798163810422128,66.23720264434814,4051,65,0.01604542088373241,0.0018322298892248829,4273,7825,7379
3,127,0.0058566140942275,0.0003800401755142,0.0055715839625918,15.410513035605982,66.23720264434814,4051,436,0.10762774623549741,0.012141340486916811,615,5860,2284
3,128,0.0011254387209191,0.002190860453993,-0.0005177066195756,0.5136971267860807,66.23720264434814,4051,75,0.0185139471735374,0.001964696216983461,4100,8621,4350
3,129,0.0084035797044634,0.0234424266964197,-0.0091782403178513,0.3584773800482206,66.23720264434814,4051,222,0.0548012836336707,0.006524237842508023,1317,4960,6381
3,130,0.000912076618988,0.0061167716048657,-0.0036755020846612,0.1491107855185265,66.23720264434814,4051,62,0.015304862996790916,0.0016596259025549248,4511,8782,5343
3,131,0.0040897387079894,0.0074185654520988,-0.0014741853810846,0.5512843060892735,66.23720264434814,4051,78,0.019254505060478894,0.002043464865928166,3973,6693,4720
3,132,0.0015383469872176,0.0043708649463951,-0.0017398017225787,0.3519548203232522,66.23720264434814,4051,46,0.011355220933102938,0.0012633117208713897,5183,8312,4814
3,133,0.003783642547205,0.0021986940409988,0.0021346220164559,1.7208590531156436,66.23720264434814,4051,94,0.023204147124166873,0.002620277979202666,3331,6866,3040
3,134,0.0010004773503169,0.0011500632390379,0.0001379299210384,0.8699324658736962,66.23720264434814,4051,26,0.006418168353492965,0.0005912771345038262,6703,8720,3776
3,135,0.0058265263214707,0.0024261379148811,0.0040069228853099,2.4015643477360578,66.23720264434814,4051,404,0.09972846210812145,0.011474790175265367,673,5867,2571
3,136,0.004306592978537,0.0278946179896593,-0.0166143705137074,0.1543879532596278,66.23720264434814,4051,231,0.057022957294495184,0.006884512504628487,1231,6584,7178
3,137,0.0041487151756882,0.0073129455558955,-0.0013359939912334,0.5673110982996906,66.23720264434814,4051,103,0.025425820784991362,0.0027349053474450755,3226,6663,4662
3,138,0.0063387113623321,0.0568463467061519,-0.0362960486672818,0.1115060462018154,66.23720264434814,4051,165,0.040730683781782274,0.004815253467508023,1838,5660,8272
3,139,0.0024144737981259,0.004455417394638,-0.0009270892478525,0.5419186540165233,66.23720264434814,4051,79,0.019501357689459393,0.0020306883138422613,3996,7721,4519
3,140,0.0019043957581743,0.0142845790833234,-0.0088090385543182,0.1333182970903445,66.23720264434814,4051,55,0.013576894593927425,0.0014437503857072328,4858,8056,6318
3,141,0.0071544172242283,0.0213452260941267,-0.0088545023463666,0.3351764554914598,66.23720264434814,4051,50,0.012342631449024932,0.0013171901999506294,5091,5358,6327
3,142,0.0076676085591316,0.0032009347341954,0.005266907508485,2.39542795884696,66.23720264434814,4051,151,0.0372747469760553,0.004041006464453221,2233,5193,2345
3,143,0.0054015917703509,0.0118107050657272,-0.0034564370289444,0.4573471050062994,66.23720264434814,4051,542,0.13379412490743026,0.016041925411935325,441,6061,5283
3,144,0.0040822769515216,0.0084174545481801,-0.0022308139596134,0.484977605482796,66.23720264434814,4051,109,0.026906936558874352,0.00291016107134041,3045,6695,4974
3,145,0.027983283624053,0.003514097072184,0.0253477108199149,7.963150431327626,66.23720264434814,4051,87,0.02147617872130338,0.0020401501943964452,3977,1961,912
3,146,0.0011991537176072,0.0065696658566594,-0.0037280956748872,0.182528874921271,66.23720264434814,4051,11,0.0027153789187854853,0.00031736473247346333,7531,8571,5361
3,147,0.0077248215675354,0.0188507325947284,-0.0064132278785109,0.4097889314543577,66.23720264434814,4051,209,0.05159219945692422,0.006641034813934831,1278,5176,5956
3,148,0.0043623386882245,0.0080735217779874,-0.001692802645266,0.540326614288473,66.23720264434814,4051,9,0.002221673660824488,0.00017356825475191312,8125,6547,4799
3,149,0.0033428710885345,0.0033898146357387,0.0008005101117305,0.9861515884392722,66.23720264434814,4051,64,0.015798568254751913,0.0018340981586336708,4271,7103,3481
3,150,0.0039366176351904,0.0093541992828249,-0.0030790318269282,0.4208396160639394,66.23720264434814,4051,35,0.008639842014317452,0.0010021758709269316,5733,6770,5196
3,151,0.0132319405674934,0.0476790852844715,-0.0225273733958601,0.2775208561210673,66.23720264434814,4051,23,0.005677610466551469,0.0007699680634411256,6232,3752,7612
3,152,0.1920336931943893,0.0223771370947361,0.1752508403733372,8.581691767486236,66.23720264434814,4051,443,0.1093557146383609,0.01916832360065416,360,91,30
3,153,0.0034173706080764,0.0205730702728033,-0.012012432096526,0.1661089260181042,66.23720264434814,4051,25,0.006171315724512466,0.0006041139533448531,6667,7063,6732
3,154,0.0087780067697167,0.0255914740264415,-0.0104155987501144,0.343005125859657,66.23720264434814,4051,211,0.052085904714885216,0.0074410157214268085,1114,4838,6549
3,155,0.0025179779622703,0.028252525255084,-0.0186714159790426,0.0891239965081756,66.23720264434814,4051,139,0.03431251542828931,0.0038656302070476426,2329,7638,7343
3,156,0.0057095736265182,0.026524256914854,-0.0141836190596222,0.2152585704712251,66.23720264434814,4051,91,0.022463589237225377,0.002299598575197482,3666,5924,6955
3,157,0.0081592490896582,0.0156913883984088,-0.0036092922091484,0.5199826096947309,66.23720264434814,4051,66,0.01629227351271291,0.002934990974450753,3029,5050,5329
3,158,0.0047922539524734,0.0028278115205466,0.0026713953120633,1.6946864796180876,66.23720264434814,4051,361,0.08911379906196001,0.011515771568748457,669,6338,2894
3,159,0.0064175790175795,0.0015933880349621,0.0052225379913579,4.027630980487751,66.23720264434814,4051,236,0.058257220439397676,0.006697625296994569,1263,5624,2351
3,160,0.0319159589707851,0.0030247247777879,0.0296474153874441,10.55169025446824,66.23720264434814,4051,649,0.16020735620834362,0.022627454544402615,292,1711,771
3,161,0.0067442408762872,0.041758369654417,-0.0245745363645255,0.1615063263230713,66.23720264434814,4051,62,0.015304862996790916,0.0016214770465625772,4564,5501,7733
3,162,0.0005476904916577,0.0021841749548912,-0.0010904407245106,0.2507539472423952,66.23720264434814,4051,48,0.011848926191063935,0.0015290881109602567,4709,9097,4582
3,163,0.003363462164998,0.0051916590891778,-0.0005302821518853,0.6478588263550322,66.23720264434814,4051,174,0.04295235744260676,0.004799403310910886,1846,7097,4359
3,164,0.0005588005878962,0.0031950017437338,-0.0018374507199041,0.1748983670563851,66.23720264434814,4051,42,0.010367810417180942,0.0013024851117008145,5113,9087,4847
3,165,0.0056136944331228,0.018231900408864,-0.0080602308735251,0.3079050623864581,66.23720264434814,4051,147,0.0362873364601333,0.004001230406072575,2254,5970,6213
3,166,0.0026696692220866,0.0056334333494305,-0.0015554057899862,0.4738973652510908,66.23720264434814,4051,156,0.03850901012095779,0.004161479707942483,2164,7523,4752
3,167,0.0047956113703548,0.0026178176049143,0.0028322481666691,1.8319119557911137,66.23720264434814,4051,76,0.018760799802517897,0.0020382819249876575,3981,6336,2852
3,168,0.0038948857691138,0.0039213872514665,0.000953845330514,0.9932418091745604,66.23720264434814,4051,144,0.03554677857319181,0.004138819408016539,2179,6793,3423
3,169,0.0082267047837376,0.007537240628153,0.0025737743126228,1.091474345653476,66.23720264434814,4051,134,0.033078252283386816,0.0038785875593989137,2317,5022,2918
3,170,0.0156606398522853,0.0365471504628658,-0.0117497229948639,0.4285050859921093,66.23720264434814,4051,470,0.11602073562083436,0.013421466632467292,544,3318,6699
3,171,0.0204517152160406,0.0100739374756813,0.0128962621092796,2.030161023272312,66.23720264434814,4051,255,0.06294742039002715,0.009481828850129598,843,2672,1498
3,172,0.0042313756421208,0.0055252918973565,8.740671910345554e-05,0.7658193847422711,66.23720264434814,4051,195,0.048136262651197234,0.006104479893081955,1413,6614,3796
3,173,0.0088747907429933,0.0275775156915187,-0.0118083460256457,0.321812553456398,66.23720264434814,4051,70,0.017279684028634903,0.002339434900333251,3625,4816,6711
3,174,0.0096690012142062,0.0182773377746343,-0.0040390021167695,0.529015840977455,66.23720264434814,4051,81,0.01999506294742039,0.0023861416355529497,3571,4591,5451
3,175,0.0013228193856775,0.0119601646438241,-0.0076473040971904,0.1106021049844026,66.23720264434814,4051,50,0.012342631449024932,0.0012792221442236484,5152,8478,6147
3,176,0.016575863584876,0.0054749571718275,0.0124696457060053,3.027578675344307,66.23720264434814,4051,31,0.007652431498395458,0.0007494773666995803,6280,3168,1542
3,177,0.0291769746690988,0.0442013554275035,-0.0039740419015288,0.6600923068138281,66.23720264434814,4051,164,0.040483831152801776,0.005600589553505307,1560,1864,5434
3,178,0.0288921985775232,0.0137449419125914,0.0185834921430796,2.1020240579520864,66.23720264434814,4051,148,0.0365341890891138,0.007468617895272772,1108,1894,1160
3,179,0.0070249736309051,0.0484895929694175,-0.029342221096158,0.1448759043036499,66.23720264434814,4051,37,0.00913354727227845,0.0010749781111145395,5577,5405,7973
3,180,0.0168272890150547,0.0059831133112311,0.0123399540316313,2.8124637019083485,66.23720264434814,4051,212,0.052332757343865714,0.007689013418754629,1060,3128,1552
3,181,0.0120163578540086,0.026853235438466,-0.0081235687248408,0.4474826834590029,66.23720264434814,4051,286,0.07059985188842262,0.007582763129474204,1083,3983,6222
3,182,0.0138579960912466,0.0091856019571423,0.0069687946233898,1.5086649905358158,66.23720264434814,4051,102,0.02517896815601086,0.0030089985497408047,2962,3631,2070
3,183,0.0024944483302533,0.0030869755428284,0.000179216673132,0.8080557473933756,66.23720264434814,4051,206,0.050851641569982724,0.005954656739848185,1466,7656,3754
3,184,0.0019132604356855,0.0248889550566673,-0.0167534558568149,0.0768718667076428,66.23720264434814,4051,29,0.00715872624043446,0.0006841482041471242,6448,8049,7195
3,185,0.0233343858271837,0.0398332104086875,-0.0065405219793319,0.5858022887733074,66.23720264434814,4051,176,0.043446062700567764,0.0051648609139718585,1695,2359,5971
3,186,0.0123832467943429,0.014654436148703,0.0013924196828156,0.8450169401156987,66.23720264434814,4051,274,0.06763762034065662,0.00790458760182671,1028,3914,3264
3,187,0.0087385056540369,0.000588699360378,0.0082969811337534,14.843749165246294,66.23720264434814,4051,253,0.06245371513206616,0.006415637149777833,1342,4855,1885
3,188,0.0210863910615444,0.0702851340174675,-0.0316274594515562,0.3000121057747993,66.23720264434814,4051,133,0.03283139965440632,0.0040335333868180695,2240,2602,8073
3,189,0.0017070426838472,0.006919206585735,-0.003482362255454,0.2467107554094202,66.23720264434814,4051,48,0.011848926191063935,0.001283199750061713,5144,8199,5294
3,190,0.0237638112157583,0.0547923073172569,-0.0173304192721843,0.4337070727415811,66.23720264434814,4051,141,0.034806220686250305,0.005483672048568255,1594,2314,7228
3,191,0.0081219552084803,0.0048739314079284,0.004466506652534,1.6664073674902142,66.23720264434814,4051,204,0.05035793631202172,0.006090196672117996,1418,5058,2491
3,192,0.006199353840202,0.03881761059165,-0.0229138541035354,0.1597046738723254,66.23720264434814,4051,50,0.012342631449024932,0.001679152331214515,4481,5713,7635
3,193,0.0039608334191143,0.0015776642831042,0.0027775852067861,2.510567970018549,66.23720264434814,4051,269,0.06640335719575413,0.007484407785114787,1102,6753,2865
3,194,0.0029379499610513,0.0148571087047457,-0.0082048815675079,0.1977470865455225,66.23720264434814,4051,3,0.0007405578869414959,7.557451092322883e-05,8639,7345,6236
3,195,0.0183504428714513,0.0057971733622252,0.0140025628497824,3.165412127892962,66.23720264434814,4051,225,0.055541841520612194,0.008825282819828438,903,2934,1410
3,196,0.0046996814198791,0.0012152554700151,0.0037882398173678,3.8672374097221978,66.23720264434814,4051,88,0.021723031350283882,0.0022503606362626514,3727,6384,2618
3,197,0.0021535800769925,0.0021123690530657,0.0005693032871931,1.0195093858468596,66.23720264434814,4051,46,0.011355220933102938,0.001186170274314984,5349,7897,3587
3,198,0.0120202973484992,0.006163768004626,0.0073974713450297,1.9501540839187428,66.23720264434814,4051,199,0.04912367316711923,0.006485606852474697,1327,3982,1994
3,199,0.0048583620227873,0.0107844267040491,-0.0032299580052495,0.450497940749388,66.23720264434814,4051,62,0.015304862996790916,0.001633952264872871,4549,6296,5234
3,200,0.0026064272969961,0.0064969793893396,-0.0022663072450086,0.4011752447409015,66.23720264434814,4051,121,0.029869168106640337,0.0034520797333991607,2610,7565,4982
3,201,0.0030791042372584,0.0081447819247841,-0.0030294822063297,0.3780462467031585,66.23720264434814,4051,94,0.023204147124166873,0.0024649705512527773,3493,7256,5182
3,202,0.0236742347478866,0.0476918518543243,-0.0120946541428565,0.4963999892414254,66.23720264434814,4051,398,0.09824734633423846,0.016165592793446062,437,2325,6744
3,203,0.0032756912987679,0.238916203379631,-0.1759114612359553,0.0137106284647811,66.23720264434814,4051,45,0.01110836830412244,0.00125836984695137,5195,7148,9629
3,204,0.00177844974678,0.0165856201201677,-0.0106607653433457,0.1072284143606011,66.23720264434814,4051,48,0.011848926191063935,0.0012041900340965194,5317,8151,6587
3,205,0.0074549410492181,0.0320791564881801,-0.0166044263169169,0.2323920534423223,66.23720264434814,4051,43,0.01061466304616144,0.0014990150001542829,4755,5261,7175
3,206,0.0083474284037947,0.0292088538408279,-0.0135592119768261,0.2857841820496565,66.23720264434814,4051,67,0.016539126141693408,0.002302069512157492,3660,4979,6887
3,207,0.0010933687444776,0.1282356232404709,-0.0950833486858755,0.0085262481425991,66.23720264434814,4051,16,0.003949642063687978,0.0004022203236855098,7211,8645,9244
3,208,0.004342243541032,0.0090409107506275,-0.0024384395219385,0.480288287355386,66.23720264434814,4051,70,0.017279684028634903,0.0021723151883794125,3825,6562,5030
3,209,0.0021859223488718,0.0063609248027205,-0.0025847712531685,0.3436485128063873,66.23720264434814,4051,68,0.016785978770673907,0.0025590469559985188,3381,7870,5064
3,210,0.0014664131449535,0.0020608899649232,-7.925432873889804e-05,0.7115436385254111,66.23720264434814,4051,25,0.006171315724512466,0.0005839245903789188,6720,8359,4136
3,211,0.0012508053332567,0.0073371045291423,-0.0042520230636,0.1704766952846519,66.23720264434814,4051,40,0.009874105159219946,0.0011620635722661072,5405,8532,5506
3,212,0.0012638155603781,0.0023382846266031,-0.0004898979095742,0.540488332968094,66.23720264434814,4051,14,0.003455936805726981,0.00030591404900024685,7568,8528,4336
