layer,expert,global_target_grad_bf16,global_control_grad_bf16,global_grad_specific_bf16,global_grad_ratio_bf16,scan_peak_gpu_gib
10,211,0.007295397110283375,0.020409587770700455,-0.008011793717741966,0.35744950813749576,65.8507833480835
10,212,0.00858822651207447,0.02282136119902134,-0.008527794387191534,0.3763240254076711,65.8507833480835
10,213,0.03900279104709625,0.010176898911595345,0.031370116863399744,3.8324828989727715,65.8507833480835
10,214,0.0019079558551311493,0.0024953230749815702,3.646354889497161e-05,0.764612756358464,65.8507833480835
10,215,0.03036310337483883,0.06740407645702362,-0.020189953967928886,0.45046390322917146,65.8507833480835
10,216,0.009741812944412231,0.06991740316152573,-0.04269623942673206,0.13933316318638161,65.8507833480835
10,217,0.003334651468321681,0.05625290796160698,-0.038855029502883554,0.0592796281845256,65.8507833480835
10,218,0.04634140804409981,0.0662098377943039,-0.003315970301628113,0.6999172568186942,65.8507833480835
10,219,0.00048422315740026534,0.09216699004173279,-0.06864101937389933,0.005253759042969262,65.8507833480835
10,220,0.005497642792761326,0.01365773193538189,-0.004745656158775091,0.40252970393396975,65.8507833480835
10,221,0.02533000148832798,0.07938521355390549,-0.034208908677101135,0.3190770718379298,65.8507833480835
10,222,0.0019872088450938463,0.004311233293265104,-0.001246216124854982,0.4609374416683213,65.8507833480835
10,223,0.01786358468234539,0.013714035972952843,0.007578057702630758,1.3025767699803188,65.8507833480835
10,224,0.012238631024956703,0.046884723007678986,-0.022924911230802536,0.2610366498846793,65.8507833480835
10,225,0.005794603377580643,0.0,0.005794603377580643,5794603377.580643,65.8507833480835
10,226,0.0025633242912590504,0.008727122098207474,-0.003982017282396555,0.2937193111451747,65.8507833480835
10,227,0.008318747393786907,0.02197043038904667,-0.008159075397998095,0.37863379306195,65.8507833480835
10,228,0.011449668556451797,0.03687527775764465,-0.016206789761781693,0.31049714747620194,65.8507833480835
10,229,0.007433776743710041,0.030524056404829025,-0.015459265559911728,0.24353829795342832,65.8507833480835
10,230,0.0032995149958878756,0.006266524083912373,-0.0014003780670464039,0.5265303302403271,65.8507833480835
10,231,0.00034243633854202926,0.03219573572278023,-0.02380436545354314,0.010636077444538749,65.8507833480835
10,232,0.013244611211121082,0.003493610769510269,0.01062440313398838,3.7910952539187996,65.8507833480835
10,233,0.005049495026469231,0.020486406981945038,-0.010315310209989548,0.24648026521551303,65.8507833480835
10,234,0.002351139672100544,0.030828561633825302,-0.020770281553268433,0.07626498115450814,65.8507833480835
10,235,0.008619208820164204,0.029826156795024872,-0.01375040877610445,0.2889815432510883,65.8507833480835
10,236,0.012225390411913395,0.016230328008532524,5.2644405514001846e-05,0.7532435823067213,65.8507833480835
10,237,0.04680382087826729,0.11971758306026459,-0.04298436641693115,0.3909519360603511,65.8507833480835
10,238,0.013923084363341331,0.0046333931386470795,0.010448039509356022,3.004943449370635,65.8507833480835
10,239,0.00035578612005338073,0.0003725962887983769,7.633890345459804e-05,0.95488368992055,65.8507833480835
10,240,0.055394817143678665,0.03814372420310974,0.02678702399134636,1.4522655639826128,65.8507833480835
10,241,0.05639120936393738,0.05036507919430733,0.018617399968206882,1.1196489763326238,65.8507833480835
10,242,0.0034930938854813576,0.0,0.0034930938854813576,3493093885.4813576,65.8507833480835
10,243,0.001195583725348115,0.01937095820903778,-0.01333263493143022,0.061720422520377904,65.8507833480835
10,244,0.0021615191362798214,0.0030465354211628437,-0.00012338242959231138,0.7095007399406117,65.8507833480835
10,245,0.011102248914539814,0.009002819657325745,0.0043501341715455055,1.2331968578613626,65.8507833480835
10,246,0.05190466716885567,0.034104108810424805,0.026326585561037064,1.5219476179793243,65.8507833480835
10,247,0.003256627358496189,0.011995064094662666,-0.005739670712500811,0.2714972869276925,65.8507833480835
10,248,0.003783188760280609,0.006152117624878883,-0.0008308994583785534,0.6149409017094577,65.8507833480835
10,249,0.027729015797376633,0.0008027708390727639,0.02712693766807206,34.54163307035822,65.8507833480835
10,250,0.0021129564847797155,0.018374238163232803,-0.011667722137644887,0.11499559687284264,65.8507833480835
10,251,0.0,0.016125448048114777,-0.012094086036086082,0.0,65.8507833480835
10,252,0.0,0.002468275371938944,-0.001851206528954208,0.0,65.8507833480835
10,253,0.004674387630075216,0.0,0.004674387630075216,4674387630.075216,65.8507833480835
10,254,0.00246758502908051,0.01457180455327034,-0.008461268385872245,0.16933970119420605,65.8507833480835
10,255,0.017320629209280014,0.08046741783618927,-0.04302993416786194,0.21525021772570183,65.8507833480835
11,0,0.11312422156333923,0.008839798159897327,0.10649437294341624,12.797149833549593,65.79358100891113
11,1,0.009328543208539486,0.006203502882272005,0.004675916046835482,1.503754150529095,65.79358100891113
11,2,6.018096974003129e-05,0.015808390453457832,-0.011796111870353343,0.003806900513585225,65.79358100891113
11,3,0.012104145251214504,0.036085110157728195,-0.014959687367081642,0.3354332354251322,65.79358100891113
11,4,0.002039280952885747,0.002420575125142932,0.000223849609028548,0.8424778602658953,65.79358100891113
11,5,0.010665143840014935,0.06313567608594894,-0.036686613224446774,0.1689242042063057,65.79358100891113
11,6,0.11354460567235947,0.1115005612373352,0.029919184744358063,1.0183321448010927,65.79358100891113
11,7,0.001315474626608193,0.005111024249345064,-0.002517793560400605,0.2573798444645181,65.79358100891113
11,8,0.0015377624658867717,0.009273030795156956,-0.005417010630480945,0.16583170051846158,65.79358100891113
11,9,0.03323642536997795,0.014134763740003109,0.02263535256497562,2.3513958902307937,65.79358100891113
11,10,0.002248378936201334,0.03738075867295265,-0.025787190068513155,0.06014802844994237,65.79358100891113
11,11,0.0017366887768730521,0.008579260669648647,-0.004697756725363433,0.2024287224206404,65.79358100891113
11,12,0.003133621998131275,0.014052290469408035,-0.007405595853924751,0.22299724053741998,65.79358100891113
11,13,0.005501072388142347,0.0029108948074281216,0.003317901282571256,1.889821773090082,65.79358100891113
11,14,0.0037632030434906483,0.053667765110731125,-0.036487620789557695,0.07012036062347708,65.79358100891113
11,15,0.005672169383615255,0.0,0.005672169383615255,5672169383.615255,65.79358100891113
11,16,0.009112994186580181,0.040415581315755844,-0.021198691800236702,0.22548219992575083,65.79358100891113
11,17,0.0023889828007668257,0.03671032562851906,-0.025143761420622468,0.06507658975505862,65.79358100891113
11,18,0.0007353854598477483,0.0025815539993345737,-0.001200780039653182,0.2848615445396227,65.79358100891113
11,19,0.0025648302398622036,0.00713638961315155,-0.002787461970001459,0.3594016552538153,65.79358100891113
11,20,0.003085585543885827,0.04571204259991646,-0.031198446406051517,0.06750049589391934,65.79358100891113
11,21,0.004937971476465464,0.16608808934688568,-0.1196280955336988,0.029731039088073685,65.79358100891113
11,22,0.023574670776724815,0.006538384594023228,0.018670882331207395,3.6055803133191286,65.79358100891113
11,23,0.00022213654301594943,0.003932638093829155,-0.002727342027355917,0.05648537639607024,65.79358100891113
11,24,0.003157104132696986,0.005807307083159685,-0.0011983761796727777,0.543643393907732,65.79358100891113
11,25,0.0,0.060253534466028214,-0.04519015084952116,0.0,65.79358100891113
11,26,0.04244369640946388,0.08280391246080399,-0.019659237936139107,0.5125808086549343,65.79358100891113
11,27,0.0017701041651889682,0.009265749715268612,-0.005179208121262491,0.19103733852006122,65.79358100891113
11,28,0.0003968657401856035,0.02291087433695793,-0.016786290012532845,0.01732215603522779,65.79358100891113
11,29,0.001124685863032937,0.10644298791885376,-0.07870755507610738,0.01056608692608074,65.79358100891113
11,30,0.0003998710017185658,0.0036136910784989595,-0.002310397307155654,0.11065445078775471,65.79358100891113
11,31,0.018604401499032974,0.03186872974038124,-0.005297145806252956,0.5837823361649503,65.79358100891113
11,32,0.0004202940617688,0.02144366316497326,-0.015662453311961144,0.0195999190304258,65.79358100891113
11,33,0.0026285029016435146,0.023072239011526108,-0.014675676357001066,0.11392491644250387,65.79358100891113
11,34,0.0026565128937363625,0.0021074588876217604,0.0010759187280200422,1.2605289280274754,65.79358100891113
11,35,0.004398379009217024,0.0305167268961668,-0.018489166162908077,0.14413010359985143,65.79358100891113
11,36,0.002021110849454999,0.028458647429943085,-0.019322874723002315,0.07101921671995716,65.79358100891113
11,37,0.004386599641293287,0.1200849637389183,-0.08567712316289544,0.036529133245972796,65.79358100891113
11,38,0.01354872528463602,0.11229744553565979,-0.07067435886710882,0.12065034266708234,65.79358100891113
11,39,0.003277352312579751,0.0,0.003277352312579751,3277352312.579751,65.79358100891113
11,40,0.00799078680574894,0.05493009090423584,-0.03320678137242794,0.14547193849605067,65.79358100891113
11,41,0.008368656039237976,0.02975619025528431,-0.013948486652225256,0.28124084323834336,65.79358100891113
11,42,0.0,0.0,0.0,0.0,65.79358100891113
11,43,0.010964417830109596,0.03376459702849388,-0.014359029941260815,0.32473119168376313,65.79358100891113
11,44,0.0223842766135931,0.06855440884828568,-0.029031530022621155,0.3265184105489714,65.79358100891113
11,45,0.002980695804581046,0.02166043221950531,-0.013264628360047936,0.13761017205184423,65.79358100891113
11,46,0.022806769236922264,0.014258123934268951,0.01211317628622055,1.5995631220813946,65.79358100891113
11,47,0.010253309272229671,0.005303531885147095,0.00627566035836935,1.933298317487535,65.79358100891113
11,48,0.004957033321261406,0.017412610352039337,-0.008102424442768097,0.2846806550401081,65.79358100891113
11,49,0.011558678932487965,0.05762616917490959,-0.03166094794869423,0.2005803803685779,65.79358100891113
11,50,0.006593013182282448,0.022820349782705307,-0.010522249154746532,0.28890938328167687,65.79358100891113
11,51,0.005306571256369352,0.031405214220285416,-0.01824733940884471,0.16897102560672023,65.79358100891113
11,52,0.00432672630995512,0.042395204305648804,-0.027469676919281483,0.10205697509226447,65.79358100891113
11,53,0.0029321140609681606,0.009473812766373158,-0.0041732455138117075,0.30949672882137397,65.79358100891113
11,54,0.019349370151758194,0.05763300135731697,-0.023875380866229534,0.3357342094932542,65.79358100891113
11,55,0.0005090793711133301,0.1436038613319397,-0.10719381662784144,0.0035450256447704448,65.79358100891113
11,56,0.046635951846838,0.04937199130654335,0.009606958366930485,0.9445831657130807,65.79358100891113
11,57,0.02962210588157177,0.1286255419254303,-0.06684705056250095,0.23029722897894314,65.79358100891113
11,58,0.0032519858796149492,0.011403406038880348,-0.005300568649545312,0.2851767154692205,65.79358100891113
11,59,0.0014104999136179686,0.003654964966699481,-0.0013307238114066422,0.3859133879758551,65.79358100891113
11,60,0.015456117689609528,0.016692642122507095,0.002936636097729206,0.9259239834683657,65.79358100891113
11,61,0.02454531379044056,0.0,0.02454531379044056,24545313790.44056,65.79358100891113
11,62,0.001063857227563858,0.0,0.001063857227563858,1063857227.563858,65.79358100891113
11,63,0.051040247082710266,0.22479110956192017,-0.11755308508872986,0.22705634213893963,65.79358100891113
11,64,0.0009132064878940582,0.012970213778316975,-0.008814453845843673,0.07040797502893191,65.79358100891113
11,65,0.012026726268231869,0.003381752409040928,0.009490411961451173,3.5563591919156243,65.79358100891113
11,66,0.010670562274754047,0.11692564189434052,-0.07702366914600134,0.09125938589505635,65.79358100891113
11,67,0.016845354810357094,0.004458967130631208,0.013501129462383687,3.7778602786413935,65.79358100891113
11,68,0.01682269759476185,0.10231392830610275,-0.059912748634815216,0.16442236040695543,65.79358100891113
11,69,0.001367855118587613,0.0075085461139678955,-0.0042635544668883085,0.18217309951135083,65.79358100891113
11,70,0.009724723175168037,0.0,0.009724723175168037,9724723175.168037,65.79358100891113
11,71,0.04009131342172623,0.05016021803021431,0.0024711498990654945,0.7992651347084998,65.79358100891113
11,72,0.011176154017448425,0.03792160004377365,-0.017265046015381813,0.2947173643583829,65.79358100891113
11,73,0.00787457823753357,0.0041867769323289394,0.004734495538286865,1.880821061864509,65.79358100891113
11,74,0.0011801760410889983,0.01128497812896967,-0.007283557555638254,0.1045793822103021,65.79358100891113
11,75,0.0010368945077061653,0.003797614946961403,-0.0018113167025148869,0.2730383469400394,65.79358100891113
11,76,0.010587505996227264,0.04108833894133568,-0.020228748209774494,0.25767666128061334,65.79358100891113
11,77,0.015284252353012562,0.05285068601369858,-0.02435376215726137,0.289196858272791,65.79358100891113
11,78,0.035201847553253174,0.07598481327295303,-0.0217867624014616,0.4632747786894947,65.79358100891113
11,79,0.06398507952690125,0.027487291023135185,0.043369611259549856,2.3278059475093134,65.79358100891113
11,80,0.0009068906656466424,0.00456578191369772,-0.0025174457696266472,0.19862767924312558,65.79358100891113
11,81,0.0007265583262778819,0.0022009636741131544,-0.000924164429306984,0.3301091855777804,65.79358100891113
11,82,0.009944182820618153,0.014616825617849827,-0.0010184363927692175,0.6803243795830851,65.79358100891113
11,83,0.0015563445631414652,0.003986481577157974,-0.0014335166197270155,0.3904055575394386,65.79358100891113
11,84,0.02231825701892376,0.07895896583795547,-0.03690096735954285,0.2826563998374044,65.79358100891113
11,85,0.1361341029405594,0.028200071305036545,0.11498404946178198,4.827438252307481,65.79358100891113
11,86,0.015513818711042404,0.05484547093510628,-0.025620284490287304,0.28286417175842377,65.79358100891113
11,87,0.001465957728214562,0.0,0.001465957728214562,1465957728.214562,65.79358100891113
11,88,0.002374064875766635,0.005408321972936392,-0.001682176603935659,0.43896515170650907,65.79358100891113
11,89,0.005486341193318367,0.02133028581738472,-0.010511373169720173,0.25720898632261424,65.79358100891113
11,90,0.0029098554514348507,0.005238871555775404,-0.0010192982153967023,0.5554355398676554,65.79358100891113
11,91,0.03669263422489166,0.06836897879838943,-0.014584099873900414,0.5366854217986263,65.79358100891113
11,92,0.0012834073277190328,0.013164074160158634,-0.008589648292399943,0.09749317057980428,65.79358100891113
11,93,0.006345028057694435,0.01147877611219883,-0.002264054026454687,0.5527617226019965,65.79358100891113
11,94,0.005633338820189238,0.0013277889229357243,0.004637497127987444,4.242646341326114,65.79358100891113
11,95,0.0017736966256052256,0.0010364721529185772,0.0009963425109162927,1.7112824680329646,65.79358100891113
11,96,0.009378034621477127,4.2584801121847704e-05,0.009346096020635741,220.2202230421031,65.79358100891113
11,97,0.007137536536902189,0.00397022720426321,0.0041598661337047815,1.7977652582301014,65.79358100891113
11,98,0.04008307680487633,0.049919530749320984,0.0026434287428855896,0.8029537978903897,65.79358100891113
11,99,0.004406995140016079,0.024266570806503296,-0.013792932964861393,0.18160765997696812,65.79358100891113
11,100,0.001695552607998252,0.01661336049437523,-0.01076446776278317,0.10205958080968955,65.79358100891113
11,101,0.004850370809435844,0.00393653754144907,0.001897967653349042,1.23214138240334,65.79358100891113
11,102,0.0,0.11105313897132874,-0.08328985422849655,0.0,65.79358100891113
11,103,0.02577218785881996,0.038435373455286026,-0.003054342232644558,0.6705330413435848,65.79358100891113
11,104,0.0,0.0,0.0,0.0,65.79358100891113
11,105,0.0,0.006285931449383497,-0.004714448587037623,0.0,65.79358100891113
11,106,0.0030116133857518435,0.0022280404809862375,0.0013405830250121653,1.3516870138136234,65.79358100891113
11,107,0.00043887703213840723,0.0074454923160374165,-0.005145242204889655,0.058945334096192806,65.79358100891113
11,108,0.0007396921864710748,0.028059033676981926,-0.02030458307126537,0.026361997884892067,65.79358100891113
11,109,0.01447399239987135,0.01982542872428894,-0.000395079143345356,0.7300721008574509,65.79358100891113
11,110,0.0578683577477932,0.21418090164661407,-0.10276731848716736,0.27018449031932085,65.79358100891113
11,111,0.008182141929864883,0.001390530844219029,0.007139243796700612,5.88418585463027,65.79358100891113
11,112,0.000983026227913797,0.0117410309612751,-0.007822746993042529,0.0837257163423162,65.79358100891113
11,113,0.0075827958062291145,0.0,0.0075827958062291145,7582795806.229115,65.79358100891113
11,114,0.0023399570491164923,0.013729505240917206,-0.007957171881571412,0.170432729212443,65.79358100891113
11,115,0.001684847055003047,0.08649449050426483,-0.06318602082319558,0.019479241338504583,65.79358100891113
11,116,0.0071460530161857605,0.014288165606558323,-0.0035700711887329817,0.500137891207361,65.79358100891113
11,117,0.0050980038940906525,0.011605794541537762,-0.003606342012062669,0.4392636691443536,65.79358100891113
11,118,0.016219662502408028,0.027487387880682945,-0.004395878408104181,0.5900765315432717,65.79358100891113
11,119,0.018998809158802032,0.005662926472723484,0.01475161430425942,3.3549454062238504,65.79358100891113
11,120,0.002652703784406185,0.008459157310426235,-0.0036916641984134912,0.31358960316567663,65.79358100891113
11,121,0.0006923775654286146,0.0035897698253393173,-0.0019999498035758734,0.1928751978325779,65.79358100891113
11,122,0.008792669512331486,0.03319786489009857,-0.016105729155242443,0.2648564761973318,65.79358100891113
11,123,0.024634990841150284,0.027394866570830345,0.004088840913027525,0.8992557337907244,65.79358100891113
11,124,0.0025711795315146446,0.006114006973803043,-0.002014325698837638,0.420539188475079,65.79358100891113
11,125,0.01923968270421028,0.04474317654967308,-0.014317699708044529,0.43000261017276514,65.79358100891113
11,126,0.004363891202956438,0.018562519922852516,-0.009557998739182949,0.23509152964457772,65.79358100891113
11,127,0.003523600520566106,0.005738178733736277,-0.0007800335297361016,0.6140625246188063,65.79358100891113
11,128,0.004497994668781757,0.041407261043787,-0.026557451114058495,0.108628162193984,65.79358100891113
11,129,0.020761245861649513,0.048238590359687805,-0.01541769690811634,0.4303866615175587,65.79358100891113
11,130,0.0019316959660500288,0.10651739686727524,-0.0779563516844064,0.01813502791885593,65.79358100891113
11,131,0.0089873643592,0.01989438384771347,-0.005933423526585102,0.4517538430717067,65.79358100891113
11,132,0.010263948701322079,0.05720173195004463,-0.032637350261211395,0.17943422954581772,65.79358100891113
11,133,0.011096583679318428,0.06480993330478668,-0.037510866299271584,0.17121732909309517,65.79358100891113
11,134,0.0031495315488427877,0.02571009285748005,-0.01613303809426725,0.12250175704067778,65.79358100891113
11,135,0.007041895296424627,0.0013611286412924528,0.006021048815455288,5.173570724780621,65.79358100891113
11,136,0.00128990039229393,0.0007343346951529384,0.0007391493709292263,1.756556511698972,65.79358100891113
11,137,0.028963617980480194,0.07882433384656906,-0.030154632404446602,0.3674451348550588,65.79358100891113
11,138,0.03025415539741516,0.05018937960267067,-0.007387879304587841,0.60279994764475,65.79358100891113
11,139,0.011444916017353535,0.014028334058821201,0.0009236654732376337,0.8158428483773508,65.79358100891113
11,140,0.008538834750652313,0.0017208063509315252,0.007248229987453669,4.962112524205799,65.79358100891113
11,141,0.003738167230039835,0.004583323840051889,0.0003006743500009179,0.8156018120643885,65.79358100891113
11,142,0.0025448643136769533,0.0017310907132923603,0.001246546278707683,1.4700929839585266,65.79358100891113
11,143,0.0,0.0,0.0,0.0,65.79358100891113
11,144,0.0008032391197048128,0.014302883297204971,-0.009923923353198916,0.056159244465458245,65.79358100891113
11,145,0.006288548000156879,0.05179871618747711,-0.032560489140450954,0.12140354940989444,65.79358100891113
11,146,0.002578349318355322,0.008095527067780495,-0.003493295982480049,0.31849060554666553,65.79358100891113
11,147,0.007266519125550985,0.0363650768995285,-0.020007288549095392,0.19982136007652385,65.79358100891113
11,148,0.0025820755399763584,0.0064332433976233006,-0.002242857008241117,0.4013645030948023,65.79358100891113
11,149,0.024849476292729378,0.34543880820274353,-0.23422962985932827,0.07193597158913567,65.79358100891113
11,150,0.0025654458440840244,0.006062010303139687,-0.0019810618832707405,0.4232005086385463,65.79358100891113
11,151,0.0015704359393566847,0.029896657913923264,-0.020852057496085763,0.0525288125457255,65.79358100891113
11,152,0.0014162424486130476,0.005993286147713661,-0.0030787221621721983,0.23630482734701655,65.79358100891113
11,153,0.0024636387825012207,0.005497740115970373,-0.0016596663044765592,0.4481184505059603,65.79358100891113
11,154,0.0034875378478318453,0.010173182003200054,-0.004142348654568195,0.3428168144826266,65.79358100891113
11,155,0.001598615082912147,0.002221986185759306,-6.787455640733242e-05,0.7194532047220666,65.79358100891113
11,156,0.0046166302636265755,0.0025176722556352615,0.0027283760719001293,1.8336899298387879,65.79358100891113
11,157,0.004681234713643789,0.002824230818077922,0.002563061600085348,1.6575255400591362,65.79358100891113
11,158,0.0021878310944885015,0.06133054196834564,-0.04381007538177073,0.035672782666457244,65.79358100891113
11,159,0.0014721330953761935,0.003108388977125287,-0.0008591586374677718,0.4736000242363675,65.79358100891113
11,160,0.025999922305345535,0.14273984730243683,-0.08105496317148209,0.18214901302279535,65.79358100891113
11,161,0.017797822132706642,0.027133239433169365,-0.0025521074421703815,0.655941660629491,65.79358100891113
11,162,0.0018066281918436289,0.009534998796880245,-0.005344620905816555,0.1894733528697734,65.79358100891113
11,163,0.0034978315234184265,0.00040059295133687556,0.00319738680991577,8.731635199804893,65.79358100891113
11,164,0.00390741927549243,0.031065383926033974,-0.01939161866903305,0.12578049203158514,65.79358100891113
11,165,0.0,0.03724215179681778,-0.027931613847613335,0.0,65.79358100891113
11,166,0.0029524345882236958,0.00362249743193388,0.00023556151427328587,0.8150273790070027,65.79358100891113
11,167,0.02831692062318325,0.08403868228197098,-0.03471209108829498,0.3369510308102629,65.79358100891113
11,168,0.005817424040287733,0.017882494255900383,-0.007594446651637554,0.32531390513618885,65.79358100891113
11,169,0.014873099513351917,0.00878970231860876,0.008280822774395347,1.692105030698461,65.79358100891113
11,170,0.018466640263795853,0.00778092909604311,0.01263094344176352,2.3733207221761603,65.79358100891113
11,171,0.013247041031718254,0.031016070395708084,-0.010015011765062809,0.42710249436125347,65.79358100891113
11,172,0.0,0.0,0.0,0.0,65.79358100891113
11,173,0.0026940980460494757,0.011347074992954731,-0.005816208198666573,0.23742665378388558,65.79358100891113
11,174,0.025252722203731537,0.05596400424838066,-0.01672028098255396,0.45123151108350157,65.79358100891113
11,175,0.003389917314052582,0.002540332730859518,0.0014846677659079432,1.334438308627063,65.79358100891113
11,176,0.002297432627528906,0.007731533143669367,-0.0035012172302231193,0.2971509769848052,65.79358100891113
11,177,0.1617758721113205,0.59331876039505,-0.28321319818496704,0.27266266113569787,65.79358100891113
11,178,0.011571476235985756,0.02681773714721203,-0.008541826624423265,0.4314859293323054,65.79358100891113
11,179,0.004864560440182686,0.12119309604167938,-0.08603026159107685,0.04013892374256683,65.79358100891113
11,180,0.03560909628868103,0.19731557369232178,-0.1123775839805603,0.18046774323058024,65.79358100891113
11,181,0.007641791366040707,0.01862383261322975,-0.006326083093881607,0.4103232414257154,65.79358100891113
11,182,0.013547035865485668,0.0,0.013547035865485668,13547035865.485668,65.79358100891113
11,183,0.006542363669723272,0.060857392847537994,-0.03910068096593022,0.10750318676986247,65.79358100891113
11,184,0.0027388797607272863,0.0014835558831691742,0.0016262128483504057,1.8461588066573729,65.79358100891113
11,185,0.005495545454323292,0.03795209527015686,-0.022968525998294353,0.1448021621746887,65.79358100891113
11,186,0.008883507922291756,0.004586918745189905,0.005443318863399327,1.9367048805193647,65.79358100891113
11,187,0.04035880044102669,0.06309210509061813,-0.0069602783769369125,0.6396806760912531,65.79358100891113
11,188,0.0008715215371921659,0.039924006909132004,-0.029071483644656837,0.02182951072906936,65.79358100891113
11,189,0.037774987518787384,0.013532405719161034,0.02762568322941661,2.791446569068568,65.79358100891113
11,190,0.022962035611271858,0.04398736357688904,-0.01002848707139492,0.5220143637527324,65.79358100891113
11,191,0.021575480699539185,0.16519425809383392,-0.10232021287083626,0.13060672294767797,65.79358100891113
11,192,0.0019495715387165546,0.005374268628656864,-0.0020811299327760935,0.36276034434866544,65.79358100891113
11,193,0.0030176411382853985,0.00597047945484519,-0.001460218452848494,0.5054269360781539,65.79358100891113
11,194,0.03896681219339371,0.02492101863026619,0.020276048220694065,1.5636123374389483,65.79358100891113
11,195,0.003736493643373251,0.006601398810744286,-0.0012145554646849632,0.5660154385349062,65.79358100891113
11,196,0.0,0.010211559012532234,-0.007658669259399176,0.0,65.79358100891113
11,197,0.02018733136355877,0.007887610234320164,0.014271623687818646,2.55937232714179,65.79358100891113
11,198,0.0075416360050439835,0.0978582575917244,-0.06585205718874931,0.07706693528543565,65.79358100891113
11,199,0.03624214231967926,0.003026929683983326,0.033971945056691766,11.973235618745106,65.79358100891113
11,200,0.0015671590808779001,0.004658390302211046,-0.0019266336457803845,0.33641643977269386,65.79358100891113
11,201,0.0370669886469841,0.05153893306851387,-0.0015872111544013023,0.7192036474055347,65.79358100891113
11,202,0.006699021905660629,0.04135395213961601,-0.02431644219905138,0.1619923020387971,65.79358100891113
11,203,0.0132594620808959,0.02669515088200569,-0.006761901080608368,0.4966992746737746,65.79358100891113
11,204,0.0008045181748457253,0.0061484151519834995,-0.0038067931891418993,0.13084968318304518,65.79358100891113
11,205,0.0015643344959244132,0.007737933658063412,-0.004239115747623146,0.2021643716332608,65.79358100891113
11,206,0.004027603194117546,0.0015662102960050106,0.002852945472113788,2.571559644205724,65.79358100891113
11,207,0.005607618484646082,0.029968861490488052,-0.016869027633219957,0.1871148320478839,65.79358100891113
11,208,0.014624054543673992,0.0,0.014624054543673992,14624054543.673992,65.79358100891113
11,209,0.00900851096957922,0.03802022710442543,-0.019506659358739853,0.23693995684454286,65.79358100891113
11,210,0.002615645993500948,0.03330949321389198,-0.02236647391691804,0.07852554155136611,65.79358100891113
11,211,0.033474478870630264,0.14947611093521118,-0.07863260433077812,0.2239453425766173,65.79358100891113
11,212,0.006830559577792883,0.0022054596338421106,0.0051764648524113,3.0971138486884544,65.79358100891113
11,213,0.03260135278105736,0.0017629640642553568,0.03127912973286584,18.49235241010724,65.79358100891113
11,214,0.00012047743803123012,0.0023521650582551956,-0.0016436463556601666,0.05121980600688748,65.79358100891113
11,215,0.009443514980375767,0.0,0.009443514980375767,9443514980.375767,65.79358100891113
11,216,0.05446125566959381,0.008592572063207626,0.04801682662218809,6.338178517751659,65.79358100891113
11,217,0.14613038301467896,0.0,0.14613038301467896,146130383014.67896,65.79358100891113
11,218,0.013248632661998272,0.011204920709133148,0.004844942130148411,1.182394146708856,65.79358100891113
11,219,0.022883480414748192,0.06075374782085419,-0.02268183045089245,0.37665956809526413,65.79358100891113
11,220,0.0052390615455806255,2.5892990379361436e-05,0.0052196418027961045,202.3351210689597,65.79358100891113
11,221,0.001857086201198399,0.004277009982615709,-0.001350671285763383,0.4342019794932652,65.79358100891113
11,222,0.0162357147783041,0.02379530481994152,-0.0016107638366520405,0.6823074930317995,65.79358100891113
11,223,0.00986136868596077,0.02606983482837677,-0.009691007435321808,0.37826740178838786,65.79358100891113
11,224,0.02962324395775795,0.013452526181936264,0.019533849321305752,2.202058078529019,65.79358100891113
11,225,0.01652192510664463,0.07581428438425064,-0.04033878818154335,0.21792628184272492,65.79358100891113
11,226,0.003511442570015788,0.011682300828397274,-0.0052502830512821674,0.30057799583277417,65.79358100891113
11,227,0.003548678243532777,0.009762834757566452,-0.003773447824642062,0.3634885083370862,65.79358100891113
11,228,0.0014372192090377212,0.005508147180080414,-0.002693891176022589,0.2609260721961705,65.79358100891113
11,229,0.0018504014005884528,0.017678333446383476,-0.011408348684199154,0.10467057916380268,65.79358100891113
11,230,0.04294959455728531,0.0983913242816925,-0.03084389865398407,0.43651810635137817,65.79358100891113
11,231,0.0109269879758358,0.016255468130111694,-0.0012646131217479706,0.6722038324397684,65.79358100891113
11,232,0.00042022523120976985,0.0010146196000277996,-0.00034073946881107986,0.4141702277228686,65.79358100891113
11,233,0.004546390846371651,0.004451851826161146,0.001207501976750791,1.0212358862965099,65.79358100891113
11,234,0.01328525971621275,0.00445222482085228,0.00994609110057354,2.983959761197688,65.79358100891113
11,235,0.000504440104123205,0.11053712666034698,-0.08239840489113703,0.004563535522943888,65.79358100891113
11,236,0.001778146019205451,0.002462470903992653,-6.870715878903866e-05,0.7220982857504082,65.79358100891113
11,237,0.0028725331649184227,0.001836475101299584,0.0014951768389437348,1.564155790253576,65.79358100891113
11,238,0.012453330680727959,0.018880898132920265,-0.0017073429189622402,0.6595730029576861,65.79358100891113
11,239,0.006147806067019701,0.08693292737007141,-0.05905188946053386,0.07071895831573596,65.79358100891113
11,240,0.009569596499204636,0.016582980751991272,-0.0028676390647888184,0.5770733646590317,65.79358100891113
11,241,0.03311190754175186,0.03867381438612938,0.004106546752154827,0.8561841666378656,65.79358100891113
11,242,0.06294359266757965,0.0,0.06294359266757965,62943592667.57965,65.79358100891113
